round,selected,evaluated,cache_mismatch,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,loss_w_client_mean,ce_orig_client_mean,loss_theta_client_mean,gnorm_w,gnorm_theta,steps_w,skipped_w,steps_theta,skipped_theta,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
11,50,50,0,0.0009016997428246386,0.4432486818792041,0.08894440956765967,0.21968559128725848,0.5824894718066324,0.4852576610460877,0.04803726643468971,0.36147531307124914,0.580171210736118,0.4432486818792041,0.08894440956765967,0.21968559128725848,0.5824894718066324,0.6158130804181203,0.03692815783320482,0.5138184264191503,0.6683886866324247,0.4470583305249385,0.06371824424680855,0.32404743616913984,0.5897930018133175,0.4432486818792041,0.08894440956765967,0.21968559128725848,0.5824894718066324,0.4432486818792041,0.08894440956765967,0.21968559128725845,0.5824894718066322,0.3684594337250364,0.06448206122633929,0.23107493673351048,0.5146832078160787,0.4432486818792041,0.08894440956765967,0.21968559128725848,0.5824894718066324,0.4273045902150177,0.09793169409135188,0.19784755974239254,0.5707646674080495,0.03772954246721174,0.024585655732753686,0.05872977353907118,0.2688614221636176,0.7132094570318612,84098,0,84098,33,1011.2821240800004,718.7770509029979,6.979465961456299,7.168802261352539,compiled,1731.4618887770011
12,50,50,0,0.0008819157493927215,0.4411959901287414,0.09091858698748326,0.20994526426673696,0.5844509370252393,0.48247961359942493,0.05014046576849648,0.35516267251424694,0.5783028969487441,0.4411959901287414,0.09091858698748326,0.20994526426673696,0.5844509370252393,0.6163981150281908,0.036277745093146505,0.5141522201579632,0.672248563628183,0.44744530646458636,0.06318526550579041,0.32729853229816697,0.5917695337087526,0.4411959901287414,0.09091858698748326,0.20994526426673696,0.5844509370252393,0.4411959901287414,0.09091858698748326,0.20994526426673696,0.5844509370252393,0.3676810293252995,0.06522687512137011,0.2375795495121595,0.5117447062245519,0.4411959901287414,0.09091858698748326,0.20994526426673696,0.5844509370252393,0.4258575951664089,0.09970200002058513,0.1817469212711479,0.571281555225543,0.03321128769556065,0.022331680115880825,0.05296299773063734,0.25548080962009095,0.6690726505423527,84098,0,84098,28,1011.503589377,718.700788664999,6.979695796966553,7.168289661407471,compiled,1731.7438324939976
13,50,50,0,0.0008605829282983752,0.44031710168517074,0.08957778143518867,0.19631769008756622,0.5775318192162446,0.4812114903936312,0.04936544117786055,0.35125255159208,0.5813954721682693,0.44031710168517074,0.08957778143518867,0.19631769008756622,0.5775318192162446,0.6123734627046917,0.03958944100508136,0.5120508206381587,0.6699125586203343,0.44668051231824313,0.06442156317352572,0.30954234078522364,0.5934280742507011,0.44031710168517074,0.08957778143518867,0.19631769008756622,0.5775318192162446,0.44031710168517074,0.08957778143518867,0.1963176900875662,0.5775318192162446,0.3668347642503847,0.06428433316132615,0.23339741069738196,0.5052837261574313,0.44031710168517074,0.08957778143518867,0.19631769008756622,0.5775318192162446,0.4243421579997564,0.09955076400122465,0.16500246510941696,0.5636132456090253,0.029637228901928308,0.020443887874987264,0.04820578472874512,0.24512306204182172,0.6281275691918174,84098,0,84098,29,1011.289405896001,711.2921518219991,6.979465961456299,7.168802261352539,compiled,1724.1319860770018
14,50,50,0,0.0008377889406793518,0.43786247125474953,0.08735002589869227,0.2093307498887453,0.5697379035311857,0.477482826462054,0.04961425160136108,0.36318911527773334,0.5674582941780957,0.43786247125474953,0.08735002589869227,0.2093307498887453,0.5697379035311857,0.6106857776874022,0.039299025037099033,0.5020958678905918,0.6640959687373605,0.445627866184038,0.06318208569297301,0.3040456062624188,0.5838429869183694,0.43786247125474953,0.08735002589869227,0.2093307498887453,0.5697379035311857,0.43786247125474953,0.08735002589869226,0.20933074988874528,0.5697379035311856,0.36422003178324575,0.06371663784987866,0.21752000097900345,0.5056685267911643,0.43786247125474953,0.08735002589869227,0.2093307498887453,0.5697379035311857,0.4220233241989789,0.09727968092096805,0.18116717603444255,0.56249367272462,0.027123519487715648,0.01868814332439323,0.044219583550359765,0.2371977245548063,0.6023647088045299,84098,0,84098,26,1011.5085999740004,717.3944086919983,6.979695796966553,7.168289661407471,compiled,1730.3109115400002
15,50,50,0,0.0008136274519200731,0.43692911749026114,0.0892495418636721,0.19756614021131005,0.5725645953297837,0.47956129062380876,0.05089238929572791,0.34555248660397003,0.5777788916607663,0.43692911749026114,0.0892495418636721,0.19756614021131005,0.5725645953297837,0.6125235838976981,0.03696206356539481,0.5084301400025025,0.6688108802767814,0.44496793154392206,0.0626761465257531,0.3144928250641952,0.5798911780487078,0.43692911749026114,0.0892495418636721,0.19756614021131005,0.5725645953297837,0.43692911749026114,0.08924954186367208,0.19756614021131005,0.5725645953297837,0.3636316933795424,0.06399168508348316,0.2267652214513134,0.5046181214718923,0.43692911749026114,0.0892495418636721,0.19756614021131005,0.5725645953297837,0.4208869459023093,0.09906756278124687,0.17155381347741575,0.5674143472768557,0.02420664132680111,0.017353594205599017,0.04068263571349798,0.22537476874264112,0.5715825899460687,84098,0,84098,23,1011.2381573209968,723.8370325369979,6.979465961456299,7.168802261352539,compiled,1736.6123961470003
16,50,50,0,0.000788197746760474,0.43682686445362817,0.08798346886025943,0.21300101669466348,0.5652340976400436,0.4800630363273132,0.04785692032163044,0.3561592975739216,0.5677459907803444,0.43682686445362817,0.08798346886025943,0.21300101669466348,0.5652340976400436,0.6140198444703374,0.03432310332595145,0.5068404000437527,0.6692113545680329,0.44531040549689993,0.0619546906153681,0.322627601528279,0.5857235217235434,0.43682686445362817,0.08798346886025943,0.21300101669466348,0.5652340976400436,0.43682686445362817,0.08798346886025943,0.21300101669466348,0.5652340976400436,0.36389864702081703,0.06387752729973346,0.23468104443830132,0.5082406889129708,0.43682686445362817,0.08798346886025943,0.21300101669466348,0.5652340976400436,0.42060263317705654,0.09747455010163829,0.18700367554507097,0.5633068474022127,0.02216257642949821,0.016056743409570213,0.037593629516775556,0.2176498038071535,0.5471353257580656,84098,1,84098,26,1010.669534724002,708.8202719589972,6.979695796966553,7.168289661407471,compiled,1720.8812907610009
17,50,50,0,0.00076160432131371,0.4367963794110085,0.08441217333836841,0.21779855915753266,0.559534437290959,0.4800129749363861,0.046856711419057374,0.35961573398900415,0.5709217283648995,0.4367963794110085,0.08441217333836841,0.21779855915753266,0.559534437290959,0.6143791047998878,0.0331251086493949,0.5080919418737262,0.6637295363627023,0.4454182922224619,0.06112439678835163,0.3222309332242615,0.5780565933661105,0.4367963794110085,0.08441217333836841,0.21779855915753266,0.559534437290959,0.4367963794110084,0.08441217333836842,0.21779855915753266,0.559534437290959,0.36369854706412963,0.06178262200731842,0.23095957925034494,0.4960801824658955,0.4367963794110085,0.08441217333836841,0.21779855915753266,0.559534437290959,0.42101350269522064,0.0946665797669176,0.18994206002949765,0.5670500867312649,0.020227669521904405,0.014811142857406479,0.03491132872901731,0.20857903218134852,0.5279894919175342,84098,0,84098,22,1011.0456103599972,709.4648125040003,6.979465961456299,7.168802261352539,compiled,1722.0409738169983
18,50,50,0,0.0007339564536692134,0.4382364301556042,0.08655942835243412,0.20103355129559572,0.5554411749537209,0.48018861416056224,0.04821489982915373,0.3494541609968512,0.5686999564220083,0.4382364301556042,0.08655942835243412,0.20103355129559572,0.5554411749537209,0.6135488919921988,0.035244665936828345,0.5019343321092146,0.6638383091331781,0.4448349694325835,0.062489304638691415,0.3157850614997344,0.5809647145582266,0.4382364301556042,0.08655942835243412,0.20103355129559572,0.5554411749537209,0.4382364301556042,0.08655942835243412,0.20103355129559572,0.5554411749537209,0.3640611346469737,0.06276330716180398,0.22902403812043357,0.4994914826341359,0.4382364301556042,0.08655942835243412,0.20103355129559572,0.5554411749537209,0.4223642214667256,0.09718922157575272,0.17138324296881216,0.5619402783805798,0.018617822316144228,0.013715555966245218,0.032820993429969844,0.201611443930619,0.5136801426398973,84098,0,84098,24,1011.217643076001,709.7456782590016,6.979695796966553,7.168289661407471,compiled,1722.3658148680006
19,50,50,0,0.000705367754845585,0.4352991239104636,0.08607896215656037,0.20621245879812586,0.5566518045191943,0.47749787139792893,0.05069932335081619,0.3431754122240095,0.5743299725674174,0.4352991239104636,0.08607896215656037,0.20621245879812586,0.5566518045191943,0.6113854990679127,0.03628827573227226,0.5024338938791354,0.6706034973946067,0.4447824865499902,0.061722579911608025,0.32254449031834903,0.5818750361018502,0.4352991239104636,0.08607896215656037,0.20621245879812586,0.5566518045191943,0.43529912391046366,0.08607896215656037,0.20621245879812586,0.5566518045191943,0.3630835140610943,0.06298030170761564,0.22628456525877344,0.4950318912371174,0.4352991239104636,0.08607896215656037,0.20621245879812586,0.5566518045191943,0.4193321465560315,0.09648323131240584,0.18303128402723792,0.5609485129241251,0.01734532362881211,0.01254964885206904,0.030710997110649375,0.19600224594522797,0.4995011653211188,84098,0,84098,27,1011.4552313590029,720.1497523380021,6.979465961456299,7.168802261352539,compiled,1733.158960642002
20,50,50,0,0.0006759557019385474,0.43391648793277937,0.08756480491669387,0.21298317505538109,0.5635911800227908,0.4791921099587291,0.04997226612417794,0.34444508646612276,0.5595523458675982,0.43391648793277937,0.08756480491669387,0.21298317505538109,0.5635911800227908,0.6127237794365711,0.03468075937778193,0.5137760559182494,0.6627634655566952,0.4437531621009026,0.06414190929454397,0.3116305573963688,0.5866788190240915,0.43391648793277937,0.08756480491669387,0.21298317505538109,0.5635911800227908,0.43391648793277937,0.08756480491669387,0.2129831750553811,0.5635911800227908,0.3622237475739469,0.06433356247116441,0.2238476786851901,0.5039316604432331,0.43391648793277937,0.08756480491669387,0.21298317505538109,0.5635911800227908,0.4180250907593971,0.09850993920659495,0.17954823300250045,0.5616553567440215,0.015925054775333018,0.011647652618103809,0.02887963867839527,0.18879752891791823,0.4864332679055897,84098,1,84098,28,1009.6311585709991,717.6012351649988,6.979695796966553,7.168289661407471,compiled,1728.7758218309973
21,50,50,0,0.000645841155382361,0.4339128619912961,0.08716117945925637,0.20130414949137854,0.5550139048629897,0.479603010647342,0.04689527595085159,0.3524059406983797,0.5716095738661238,0.4339128619912961,0.08716117945925637,0.20130414949137854,0.5550139048629897,0.6126514038426049,0.035655132743451286,0.5023500773324598,0.6634259705603558,0.44437116650653236,0.0631541924459523,0.3197402610792993,0.5743779588975313,0.4339128619912961,0.08716117945925637,0.20130414949137854,0.5550139048629897,0.4339128619912961,0.08716117945925636,0.20130414949137854,0.5550139048629896,0.362061488266785,0.06298425064972642,0.22641178995555258,0.49249599236155933,0.4339128619912961,0.08716117945925637,0.20130414949137854,0.5550139048629897,0.4178864585900864,0.0968171534221773,0.17424032798814726,0.5663065378579463,0.014797483892198968,0.010895288313703686,0.027344003944115413,0.18289276646478433,0.4767826280525981,84098,1,84098,27,1009.3850425950004,714.329673137996,6.979465961456299,7.168802261352539,compiled,1725.1315040339978
22,50,50,0,0.0006151478623083757,0.4337699950647424,0.0877238893765592,0.1990967112562066,0.5671364624285278,0.48049780334077846,0.049415465998759955,0.3492055801210081,0.5715324906461585,0.4337699950647424,0.0877238893765592,0.1990967112562066,0.5671364624285278,0.613708086857152,0.03543337299768701,0.5091511915854781,0.666216286586466,0.44375166393725657,0.06388215335773582,0.3131726508187292,0.5812472734565378,0.4337699950647424,0.0877238893765592,0.1990967112562066,0.5671364624285278,0.4337699950647424,0.0877238893765592,0.1990967112562066,0.5671364624285278,0.3628756710013846,0.0639698742245632,0.23148333229308726,0.5058578230135758,0.4337699950647424,0.0877238893765592,0.1990967112562066,0.5671364624285278,0.41775359839069187,0.09795515730042065,0.16850978321148802,0.5618220460401071,0.013814073279539311,0.010031243494377727,0.025812165091749592,0.17773801784594284,0.46973136381455866,84098,0,84098,23,1231.6408062929997,734.3887355950001,7.425756931304932,7.4210124015808105,compiled,1967.82355408
23,50,50,0,0.0005840019480415229,0.4334749854177123,0.08656224545003405,0.19765590595894955,0.5634073739681005,0.47829825358192146,0.04921184514072774,0.35006997294995784,0.5713358665314027,0.4334749854177123,0.08656224545003405,0.19765590595894955,0.5634073739681005,0.61196040883127,0.0363337601370548,0.4961614420983006,0.6664973218725427,0.44453867812756825,0.06209913190679079,0.31638428237083993,0.5897490824549061,0.4334749854177123,0.08656224545003405,0.19765590595894955,0.5634073739681005,0.4334749854177123,0.08656224545003405,0.19765590595894955,0.5634073739681005,0.3626598747657772,0.06353097166152272,0.2374062132345079,0.5074951365947296,0.4334749854177123,0.08656224545003405,0.19765590595894955,0.5634073739681005,0.41744051941204574,0.0976474871155126,0.16601457786276613,0.5585746670503863,0.012848196706465531,0.009237338335703173,0.024460412585701242,0.17204545361376664,0.46279811222090816,84098,0,84098,25,1036.2305485789993,699.7709263810002,7.370051383972168,7.168562412261963,compiled,1737.694533979
24,50,50,0,0.0005525313978243026,0.433148873704704,0.08582946229998699,0.20628717066262084,0.5661052714331287,0.48010013431467696,0.04751791585712384,0.36374497370369574,0.5688257346970564,0.433148873704704,0.08582946229998699,0.20628717066262084,0.5661052714331287,0.6140425190675045,0.03362119068649787,0.5007254614477761,0.6624334647622747,0.4437997187832366,0.06292631711944209,0.3211368304201635,0.5817917835172657,0.433148873704704,0.08582946229998699,0.20628717066262084,0.5661052714331287,0.43314887370470395,0.08582946229998699,0.2062871706626208,0.5661052714331287,0.36168640472118596,0.06294055214966435,0.23687152118594346,0.5093723663102231,0.433148873704704,0.08582946229998699,0.20628717066262084,0.5661052714331287,0.4167824551510069,0.0960315261082741,0.1747746414205178,0.5526621746606268,0.012165664347058689,0.008455050564788395,0.02334126721577783,0.16933038449013277,0.45736794234727307,84098,1,84098,30,1026.4366737230002,699.4926400639997,6.97994327545166,7.168562412261963,compiled,1727.6737431260008
25,50,50,0,0.0005208655308979695,0.4322691266322428,0.08769086983740852,0.20684379263814934,0.569585413270444,0.48022146658553155,0.04821021444124593,0.3537383120387283,0.5752740216349883,0.4322691266322428,0.08769086983740852,0.20684379263814934,0.569585413270444,0.6139989287225812,0.03297042975258944,0.5167036461156034,0.6644114849344727,0.44382910988601654,0.06397444647402338,0.3239467250339373,0.5888519862922534,0.4322691266322428,0.08769086983740852,0.20684379263814934,0.569585413270444,0.4322691266322428,0.08769086983740851,0.20684379263814934,0.569585413270444,0.36142144831556594,0.0642726271226025,0.2328048133649144,0.5014206522089342,0.4322691266322428,0.08769086983740852,0.20684379263814934,0.569585413270444,0.4167441628706714,0.09788117333476574,0.17776606360577868,0.5563871772522672,0.011379154050560069,0.007857341129176687,0.02226269772708105,0.16413722851870216,0.4543464590846563,84098,0,84098,25,1027.5370995029998,666.5438678289993,6.979695796966553,7.168562412261963,compiled,1695.5296403639995
26,50,50,0,0.0004891344691020307,0.4339965764496123,0.08622309036122135,0.2044308038504116,0.5551990118705444,0.48176631267152137,0.049126594979579365,0.35758875005930896,0.5819739351115027,0.4339965764496123,0.08622309036122135,0.2044308038504116,0.5551990118705444,0.6135087113765374,0.03433038595468646,0.5085786049314052,0.6712680640185876,0.44341172747039337,0.06203874763140658,0.32036053547873045,0.5720726658368142,0.4339965764496123,0.08622309036122135,0.2044308038504116,0.5551990118705444,0.43399657644961237,0.08622309036122133,0.20443080385041162,0.5551990118705444,0.36240933415064525,0.06285632733912343,0.22868533621599432,0.4996181149513283,0.4339965764496123,0.08622309036122135,0.2044308038504116,0.5551990118705444,0.4180594926143909,0.09636146335791228,0.17300122330912932,0.5566382868952968,0.010418878470588361,0.007285812499192919,0.02121057458820114,0.15658206296022448,0.448789178113051,84098,0,84098,30,1028.867821943999,680.5208991139989,7.406367301940918,7.168000221252441,compiled,1710.8227784689989
27,50,50,0,0.00045746860217569754,0.43327876455568787,0.08776476749245489,0.20583360273898899,0.5607132864364606,0.48025069005977344,0.04769469149335798,0.35880058161610073,0.5696581345228272,0.43327876455568787,0.08776476749245489,0.20583360273898899,0.5607132864364606,0.6127428848277588,0.034188411525625385,0.5086207636584382,0.6662523253084918,0.444973495732938,0.06328081835509251,0.3223391549003296,0.5816913090140117,0.43327876455568787,0.08776476749245489,0.20583360273898899,0.5607132864364606,0.43327876455568787,0.0877647674924549,0.20583360273898896,0.5607132864364606,0.36211395934773344,0.0633804240131482,0.235799532717198,0.5062629152025935,0.43327876455568787,0.08776476749245489,0.20583360273898899,0.5607132864364606,0.4169063018121502,0.0983914682196641,0.1745710095521244,0.5660210731033507,0.009894446717289666,0.0066551125702192715,0.020178599253430497,0.1544822504268123,0.4438388784658335,84098,0,84098,25,1015.1897130220004,677.6368266370009,6.9792656898498535,7.168802261352539,compiled,1694.5257119540001
