round,evaluated,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,global_accuracy,global_precision_macro,global_precision_micro,global_precision_weighted,global_recall_macro,global_recall_micro,global_recall_weighted,global_f1_macro,global_f1_micro,global_f1_weighted,loss_s_client_mean,loss_r_client_mean,ce_s_client_mean,ce_r_client_mean,kl_s_client_mean,kl_r_client_mean,gnorm_s_client_mean,gnorm_r_client_mean,steps,skipped,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
18,100,0.0007339564536692134,0.5069561038989279,0.0950698869150858,0.2440487214281712,0.6673483040174447,0.5868323882889388,0.06727829720656216,0.37322841319418365,0.7196769897306443,0.5069561038989279,0.0950698869150858,0.2440487214281712,0.6673483040174447,0.6617956542153304,0.054506074937794094,0.34714143466501146,0.7395221340718148,0.5205224675854141,0.0573704147906717,0.3523536857486024,0.6353500740898843,0.5069561038989279,0.0950698869150858,0.2440487214281712,0.6673483040174447,0.5069561038989279,0.0950698869150858,0.24404872142817116,0.6673483040174446,0.4565938237570517,0.07114022158502248,0.2583645687402887,0.5784520665607811,0.5069561038989279,0.0950698869150858,0.2440487214281712,0.6673483040174447,0.49441149503075293,0.10318138511819364,0.21312054348775625,0.6683917029920701,0.7148008385198762,0.7335406423693206,0.7148008385198762,0.7613946716819465,0.7432157474349794,0.7148008385198762,0.7148008385198761,0.722575407401836,0.7148008385198762,0.7133882940146492,0.16126338050496108,0.16725548979231752,0.058735476710372846,0.0689470022408833,0.016707025025033434,0.014232503984092816,0.5329468018588613,0.7393233171874087,168200,50,979.136477134999,1425.9828987379988,7.061078071594238,7.315610885620117,compiled,2408.2336211890006
19,100,0.000705367754845585,0.5094394082597312,0.09481631330325054,0.22958621428570763,0.6757367551615072,0.5923697144685742,0.06346833430933893,0.37822294150036684,0.7155664946233744,0.5094394082597312,0.09481631330325054,0.22958621428570763,0.6757367551615072,0.6623505888991035,0.05832928823529895,0.351258774509547,0.7531355664527284,0.522553646249616,0.05670380863382356,0.35416275390118035,0.6295641589442029,0.5094394082597312,0.09481631330325054,0.22958621428570763,0.6757367551615072,0.5094394082597312,0.09481631330325054,0.22958621428570766,0.6757367551615072,0.45932659393628383,0.07065350636132973,0.2590881633479796,0.5908777024996921,0.5094394082597312,0.09481631330325054,0.22958621428570763,0.6757367551615072,0.4969993596107969,0.10303862048013439,0.19668042792337603,0.6732377508919767,0.7182505938152887,0.7354781758852581,0.7182505938152887,0.7632602814482049,0.7458744916919473,0.7182505938152887,0.7182505938152888,0.7263606498217232,0.7182505938152887,0.7179750459688848,0.1590869500320251,0.1649201228924369,0.05770410439619154,0.06791016318079238,0.01641981083808068,0.013891402803640575,0.5227020758588757,0.7345160405276998,168200,46,918.1742978890015,1437.163387116001,7.061388969421387,7.315610885620117,compiled,2358.414584266
20,100,0.0006759557019385474,0.5103323581452613,0.09421057733644919,0.2494878195035694,0.679983158235919,0.5946648412027572,0.06321597352781969,0.384627977437176,0.7180961447131012,0.5103323581452613,0.09421057733644919,0.2494878195035694,0.679983158235919,0.6635448030406315,0.057856466276082895,0.353722013150284,0.7601570542121199,0.5258502285514719,0.05649785997343113,0.363364319650981,0.6289055139591713,0.5103323581452613,0.09421057733644919,0.2494878195035694,0.679983158235919,0.5103323581452612,0.09421057733644918,0.2494878195035694,0.679983158235919,0.46268760767726597,0.06947550407720395,0.2716945249943402,0.6082844476697982,0.5103323581452613,0.09421057733644919,0.2494878195035694,0.679983158235919,0.4980524469737667,0.10205661754851675,0.20425214583194812,0.6775299901699852,0.7205309783360683,0.7404689277062667,0.7205309783360683,0.7661039922755647,0.7460299957442531,0.7205309783360683,0.7205309783360683,0.7293434138237616,0.7205309783360683,0.7216107661240565,0.15704292591171498,0.16272438561530894,0.05678320873665823,0.06700184219845597,0.01615940324472604,0.013585115338691067,0.5143973798623098,0.7318823235441725,168200,45,922.9720922910001,1436.7887450020007,7.0604071617126465,7.315367221832275,compiled,2362.6372686699997
21,100,0.000645841155382361,0.5084444757499134,0.0969430550181109,0.23438106191764355,0.6780176043083098,0.5958478001144768,0.06625417664926866,0.36931975950673,0.7138955606200861,0.5084444757499134,0.0969430550181109,0.23438106191764355,0.6780176043083098,0.6619399719218181,0.06373915968871542,0.3556728381334323,0.7723874149846476,0.5267000677011486,0.05904096410572888,0.29218838297304967,0.6345805106726123,0.5084444757499134,0.0969430550181109,0.23438106191764355,0.6780176043083098,0.5084444757499134,0.0969430550181109,0.23438106191764357,0.6780176043083098,0.46275093043997506,0.07325548277098308,0.18813346172005635,0.5875686930173465,0.5084444757499134,0.0969430550181109,0.23438106191764355,0.6780176043083098,0.4964749917346182,0.10440472954929296,0.2180409356981252,0.6692022471967235,0.7170806654894282,0.7360804467987255,0.7170806654894282,0.7624792966598783,0.7450528747808773,0.7170806654894282,0.7170806654894282,0.7245878329766934,0.7170806654894282,0.7153259564980604,0.15517879187807243,0.16074454255049733,0.055911139251931016,0.06619401303218048,0.015995585227823433,0.013325277740202479,0.5056364709453011,0.7311849702573813,168200,47,931.2979200440004,1431.5328967749992,7.061078071594238,7.315610885620117,compiled,2365.909611642999
22,100,0.0006151478623083757,0.5117753258120292,0.09624186699409103,0.2579171577376541,0.6756751457508603,0.5939430620962672,0.06650976351576328,0.37735538264115265,0.7264403378529165,0.5117753258120292,0.09624186699409103,0.2579171577376541,0.6756751457508603,0.663358998290796,0.060144110415821,0.35058943361901274,0.786928930061171,0.5301160929977772,0.05697276025481261,0.3682425523295876,0.6448824075093157,0.5117753258120292,0.09624186699409103,0.2579171577376541,0.6756751457508603,0.5117753258120292,0.09624186699409103,0.2579171577376541,0.6756751457508603,0.4672338744961143,0.07111058980581113,0.27973931605630575,0.6181272096938479,0.5117753258120292,0.09624186699409103,0.2579171577376541,0.6756751457508603,0.49947530641325927,0.10431852641457245,0.2139080087803762,0.6845018675865887,0.7190013365432177,0.7380693287325847,0.7190013365432177,0.7638318185734496,0.7465508908755056,0.7190013365432177,0.7190013365432177,0.7268249146193988,0.7190013365432177,0.7176571909021143,0.1533754821256737,0.15887536779297518,0.055079010658519126,0.06543841888607185,0.01581337180816943,0.013086626602715774,0.499715611277529,0.7330829210393387,168200,44,902.7402154710035,1424.8249189199996,7.061388969421387,7.315610885620117,compiled,2330.615615965002
23,100,0.0005840019480415229,0.5141703029073602,0.0942042746220768,0.24996201682262148,0.6783951594145824,0.5996450023713876,0.06511250020887244,0.3793049103887209,0.7177857702182878,0.5141703029073602,0.0942042746220768,0.24996201682262148,0.6783951594145824,0.6657847430564281,0.05873728759179298,0.35245882439838905,0.7693556371781816,0.5335208908786466,0.0559404272120007,0.364225338563455,0.6401770547483578,0.5141703029073602,0.0942042746220768,0.24996201682262148,0.6783951594145824,0.5141703029073602,0.0942042746220768,0.24996201682262148,0.6783951594145823,0.47024460012395464,0.0701810752775294,0.2745419668393775,0.6233442532803871,0.5141703029073602,0.0942042746220768,0.24996201682262148,0.6783951594145824,0.502123069416144,0.10229547710955282,0.21711833467315758,0.6871171596217893,0.7192931216856483,0.7396694134981174,0.7192931216856483,0.7661949964151407,0.750027663514536,0.7192931216856483,0.7192931216856484,0.730191738226348,0.7192931216856483,0.7186481052120905,0.15166880205648772,0.15711979731423673,0.05433203044542127,0.06479146928287934,0.015675144684703518,0.012871250922004387,0.49350743804999625,0.7359633359130285,168200,42,921.485925869998,1440.2269557719992,7.0604071617126465,7.315367221832275,compiled,2364.5940242649995
24,100,0.0005525313978243026,0.5146712914921493,0.09465844867040851,0.2513844229293686,0.6753826172067928,0.6004397193273626,0.0632391983322623,0.3816831674907394,0.717332788324752,0.5146712914921493,0.09465844867040851,0.2513844229293686,0.6753826172067928,0.6686241820441344,0.05438112312090201,0.35378408658888383,0.7723570333455927,0.5345636725938869,0.05764519465074257,0.3418851011418048,0.6420882569913816,0.5146712914921493,0.09465844867040851,0.2513844229293686,0.6753826172067928,0.5146712914921493,0.09465844867040851,0.2513844229293686,0.6753826172067928,0.4712820623025719,0.07115822952987579,0.23975736404520737,0.6237937236730348,0.5146712914921493,0.09465844867040851,0.2513844229293686,0.6753826172067928,0.5023827216807855,0.10286441997797956,0.22481151896777885,0.685949345360342,0.7203940065844942,0.7406423471824218,0.7203940065844942,0.7662969650585113,0.7503353746171131,0.7203940065844942,0.720394006584494,0.7309043609394852,0.7203940065844942,0.7197726537215748,0.1501820372806775,0.15547420058720804,0.053653193481225187,0.06418423120460313,0.015573449736554978,0.01267681725769636,0.4880256407295849,0.7402995385407788,168200,51,912.1085817880012,1438.4107644520009,7.061078071594238,7.315610885620117,compiled,2353.5891397339983
25,100,0.0005208655308979695,0.5139956016642161,0.0946667041528818,0.25103093545108635,0.6772953896181917,0.6016880316086695,0.06571403485296598,0.367362372758021,0.7283784538107231,0.5139956016642161,0.0946667041528818,0.25103093545108635,0.6772953896181917,0.668985869487295,0.05612082852466128,0.3383403679721857,0.792350938634583,0.5347890753455945,0.05842601336461373,0.3495458338708448,0.6355087256302064,0.5139956016642161,0.0946667041528818,0.25103093545108635,0.6772953896181917,0.5139956016642161,0.09466670415288178,0.25103093545108635,0.6772953896181917,0.47159784971821844,0.07190752952338104,0.2659772005080012,0.6275363516433077,0.5139956016642161,0.0946667041528818,0.25103093545108635,0.6772953896181917,0.5016377859437653,0.1022614884411202,0.2231332305262784,0.6866638799138276,0.7171069633223288,0.7393498533992787,0.7171069633223288,0.7652589258237074,0.750109875159715,0.7171069633223288,0.7171069633223288,0.728704550577984,0.7171069633223288,0.7149368841744097,0.14866128060247952,0.1538457610878995,0.05297695774201514,0.06363893853714497,0.01548301425521427,0.012489387350195986,0.48272887634980144,0.7462757767021383,168200,47,915.2776639199983,1432.1251678619992,7.061388969421387,7.315610885620117,compiled,2350.2680210889994
26,100,0.0004891344691020307,0.5169023633946062,0.09591671841153064,0.2582343114609394,0.6888576082000174,0.601918527193702,0.06267693042365084,0.3868124438032116,0.7191352014361901,0.5169023633946062,0.09591671841153064,0.2582343114609394,0.6888576082000174,0.6672360943643513,0.05862831956055848,0.35729529532531057,0.7745570066098035,0.5383686302181531,0.05781891892495835,0.36967125669579726,0.6452976321956287,0.5169023633946062,0.09591671841153064,0.2582343114609394,0.6888576082000174,0.5169023633946062,0.09591671841153065,0.25823431146093945,0.6888576082000175,0.4749875584180892,0.07179543090224935,0.2873105942904334,0.6166212472243768,0.5169023633946062,0.09591671841153064,0.2582343114609394,0.6888576082000174,0.5042289893277598,0.10388778010298386,0.2200698007476623,0.6882389760503304,0.7172992255706374,0.7385684539929989,0.7172992255706374,0.7650901741874443,0.7509628977500913,0.7172992255706374,0.7172992255706373,0.7286279841576322,0.7172992255706374,0.714687366538624,0.14741650471063944,0.15247294526789568,0.05238960704883153,0.06319073672621955,0.015441241512767347,0.012350598358001987,0.47801153335638413,0.7534959704754287,168200,57,942.536723428002,1426.2229253749974,7.0604071617126465,7.315367221832275,compiled,2371.802206280001
27,100,0.00045746860217569754,0.5152451817584478,0.09787020776255434,0.24483143042648114,0.6882511783148256,0.6023435584378847,0.06712201861170268,0.3663029415539051,0.7197540725675784,0.5152451817584478,0.09787020776255434,0.24483143042648114,0.6882511783148256,0.6673110439289434,0.0614561724531442,0.33187419729450185,0.7705179492680275,0.5378797250194288,0.06032981876652016,0.3096451444740388,0.6471215073562894,0.5152451817584478,0.09787020776255434,0.24483143042648114,0.6882511783148256,0.5152451817584478,0.09787020776255434,0.24483143042648114,0.6882511783148255,0.47524911308647444,0.07457916309934982,0.206012446095877,0.6167446772891245,0.5152451817584478,0.09787020776255434,0.24483143042648114,0.6882511783148256,0.5033928649465185,0.10572347081792324,0.21802417330879645,0.6817413572585378,0.7101687029211874,0.7322229958447007,0.7101687029211874,0.7597881218345823,0.7475799483967077,0.7101687029211874,0.7101687029211874,0.7200118204533308,0.7101687029211874,0.7034773290979761,0.14617439283528186,0.15116003531702654,0.051864644534338866,0.06282363813116162,0.015411187733468026,0.012222358821781716,0.47413323531934176,0.7632243148221137,168200,46,1131.9284213800001,1360.677239619,7.04467248916626,7.335452079772949,compiled,2495.866724814
28,100,0.0004259980519584773,0.5206587895209733,0.09367570337250745,0.2630429120231555,0.6845090803257549,0.606551328379141,0.06369689066829093,0.38680724327167415,0.7362074175800596,0.5206587895209733,0.09367570337250745,0.2630429120231555,0.6845090803257549,0.6703913118191882,0.05828950730357829,0.35687247478822404,0.7673091519554313,0.5432358294852468,0.05625113573858726,0.37310961003915466,0.6429493913347485,0.5206587895209733,0.09367570337250745,0.2630429120231555,0.6845090803257549,0.5206587895209733,0.09367570337250745,0.26304291202315544,0.6845090803257549,0.48031310325028614,0.07095819289746874,0.28547354812710074,0.6233492643467801,0.5206587895209733,0.09367570337250745,0.2630429120231555,0.6845090803257549,0.5085992194372875,0.10188444141436426,0.22332625901786124,0.6862074032960248,0.7195107525148116,0.7407041063452144,0.7195107525148116,0.7674607144149143,0.755059771950869,0.7195107525148116,0.7195107525148116,0.7326648385653247,0.7195107525148116,0.7174485626184225,0.14512738497809943,0.15003536471101944,0.05133788038837984,0.06255364656448247,0.01552102620878611,0.012159702986574013,0.4699311138571149,0.7737146305384118,168200,49,1006.2570668559997,1358.9501335220002,7.1849141120910645,7.315367221832275,compiled,2368.560088867
