round,evaluated,lr,accuracy,accuracy_std,accuracy_min,accuracy_max,precision_macro,precision_macro_std,precision_macro_min,precision_macro_max,precision_micro,precision_micro_std,precision_micro_min,precision_micro_max,precision_weighted,precision_weighted_std,precision_weighted_min,precision_weighted_max,recall_macro,recall_macro_std,recall_macro_min,recall_macro_max,recall_micro,recall_micro_std,recall_micro_min,recall_micro_max,recall_weighted,recall_weighted_std,recall_weighted_min,recall_weighted_max,f1_macro,f1_macro_std,f1_macro_min,f1_macro_max,f1_micro,f1_micro_std,f1_micro_min,f1_micro_max,f1_weighted,f1_weighted_std,f1_weighted_min,f1_weighted_max,global_accuracy,global_precision_macro,global_precision_micro,global_precision_weighted,global_recall_macro,global_recall_micro,global_recall_weighted,global_f1_macro,global_f1_micro,global_f1_weighted,loss_s_client_mean,loss_r_client_mean,ce_s_client_mean,ce_r_client_mean,kl_s_client_mean,kl_r_client_mean,gnorm_s_client_mean,gnorm_r_client_mean,steps,skipped,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
11,20,0.0009016997428246386,0.6106337842776687,0.11433499244049206,0.41463337800867417,0.7833673733845302,0.7072565419317781,0.07466583900379219,0.5635122147447899,0.790097918751269,0.6106337842776687,0.11433499244049206,0.41463337800867417,0.7833673733845302,0.7214622552846609,0.09944988268764332,0.4636815887552821,0.8113278238259498,0.6429727145836981,0.07207473058329943,0.4386383927321998,0.7503662512813474,0.6106337842776687,0.11433499244049206,0.41463337800867417,0.7833673733845302,0.6106337842776687,0.11433499244049207,0.41463337800867417,0.7833673733845301,0.5929106440834961,0.09725329346386503,0.38001792584515637,0.7436433164096239,0.6106337842776687,0.11433499244049206,0.41463337800867417,0.7833673733845302,0.5926670428589399,0.13118515953903315,0.36487357965184636,0.7781268313618616,0.770834736891111,0.8267776358091279,0.770834736891111,0.8221880333547769,0.7909991056388916,0.770834736891111,0.770834736891111,0.7812758890744986,0.770834736891111,0.7725396551763448,0.14705239067668185,0.1510157231991111,0.07297812239800565,0.0785476681773851,0.012297205331568983,0.011539738841474707,0.397523232307089,0.504739357550129,84083,29,567.6254179899988,292.80375196099885,7.017022132873535,7.079338550567627,compiled,861.1507843170002
12,20,0.0008819157493927215,0.6146459693738968,0.1207614033006213,0.4117994380441177,0.7989828964656177,0.7112997643574931,0.07342546428855827,0.5578010575747309,0.7920062096673735,0.6146459693738968,0.1207614033006213,0.4117994380441177,0.7989828964656177,0.724667030774795,0.10019251210216547,0.465118109281757,0.8142177002992825,0.6469671623381623,0.0763663385476216,0.4281679871978366,0.7564653554202672,0.6146459693738968,0.1207614033006213,0.4117994380441177,0.7989828964656177,0.6146459693738968,0.12076140330062127,0.4117994380441178,0.7989828964656176,0.5976485482276273,0.1028926589699428,0.37094266535931664,0.7585357133972941,0.6146459693738968,0.1207614033006213,0.4117994380441177,0.7989828964656177,0.5950619283150202,0.13595118911445572,0.36304769199921894,0.7880471288512308,0.7686516450595432,0.8269182733610614,0.7686516450595432,0.8213396816056264,0.7935153485384309,0.7686516450595432,0.7686516450595432,0.7835141777099943,0.7686516450595432,0.7707771101128604,0.14421041319846023,0.14800288717129279,0.07105040982931224,0.07655853949121197,0.011865302491136463,0.011093290425222535,0.3872596957909084,0.49672684378511145,84083,30,568.5295733529983,292.9521882950012,7.01708984375,7.079494476318359,compiled,862.062271584
13,20,0.0008605829282983752,0.6170471891844727,0.11968954728865044,0.41520672652102997,0.8029598164467019,0.7128751839830864,0.07214051582249374,0.5595350075042752,0.7920845778450263,0.6170471891844727,0.11968954728865044,0.41520672652102997,0.8029598164467019,0.724952151238849,0.09953646982236525,0.46684113175975295,0.8130732442812718,0.6503684937791158,0.07088606937474043,0.45092900385758083,0.7599584765571776,0.6170471891844727,0.11968954728865044,0.41520672652102997,0.8029598164467019,0.6170471891844727,0.11968954728865044,0.41520672652102997,0.8029598164467018,0.6012362137686834,0.09866289806179208,0.39898368931353345,0.7622021966946668,0.6170471891844727,0.11968954728865044,0.41520672652102997,0.8029598164467019,0.5973320786235967,0.13482556891877853,0.36985986544286376,0.7910713708607404,0.7725259756147537,0.8272797910059195,0.7725259756147537,0.8215785466460765,0.7946915401897192,0.7725259756147537,0.7725259756147537,0.7852699603565847,0.7725259756147537,0.7745385177293551,0.1416931695592955,0.1454116277131722,0.06931416563157586,0.07476614400356921,0.011508194910100708,0.010716451421010501,0.3794292326332136,0.49238370611784016,84083,27,567.6989795339996,293.4539382310013,7.017022132873535,7.079338550567627,compiled,861.7598003450003
14,20,0.0008377889406793518,0.6149929520878574,0.12051626137264505,0.40957499449650475,0.7954967144900037,0.7090340602387213,0.07669337446413045,0.5571455839291325,0.7904866936213588,0.6149929520878574,0.12051626137264505,0.40957499449650475,0.7954967144900037,0.7230773157117326,0.10130365585065729,0.4686613957565003,0.8138774504774079,0.6490519490649664,0.07322898190535708,0.4551480177813608,0.7542978868002385,0.6149929520878574,0.12051626137264505,0.40957499449650475,0.7954967144900037,0.6149929520878574,0.12051626137264505,0.40957499449650475,0.7954967144900037,0.5988986728243563,0.10123396004716775,0.4015256136495532,0.7530736894699674,0.6149929520878574,0.12051626137264505,0.40957499449650475,0.7954967144900037,0.5950214655453036,0.13645717737594124,0.35829214856059277,0.7844167007735481,0.7646575339156089,0.8288383908113645,0.7646575339156089,0.8229156832504422,0.7950719236753503,0.7646575339156089,0.7646575339156088,0.7833407821600546,0.7646575339156089,0.7664716690777301,0.1393480245795174,0.1430277061934882,0.06780655251313186,0.07324567053176027,0.011156451312980648,0.01037797613358029,0.3725949362772519,0.4886804615734578,84083,30,567.7647182060009,292.78024496999933,7.01708984375,7.079494476318359,compiled,861.1418091430005
15,20,0.0008136274519200731,0.6181921299228174,0.11804824074943877,0.40929594010710374,0.7932311050767549,0.7143853186037984,0.0712692463274988,0.5709848127851914,0.7935852958821348,0.6181921299228174,0.11804824074943877,0.40929594010710374,0.7932311050767549,0.7251096247075366,0.10143727825623239,0.4605355918531736,0.8130275275314608,0.653312167888451,0.07436459105523094,0.4309347052230125,0.7584381686989665,0.6181921299228174,0.11804824074943877,0.40929594010710374,0.7932311050767549,0.6181921299228172,0.1180482407494388,0.4092959401071038,0.7932311050767549,0.6040377355911282,0.10031233991550562,0.3726141461981949,0.7624322741526723,0.6181921299228174,0.11804824074943877,0.40929594010710374,0.7932311050767549,0.5987489376633433,0.13324051841461343,0.36325927901388444,0.7861180158462491,0.7730641054745676,0.8285612885668336,0.7730641054745676,0.8224155327633071,0.7959926859359912,0.7730641054745676,0.7730641054745676,0.7868197604090434,0.7730641054745676,0.7752770875548693,0.13708784033124213,0.1407098161339298,0.06636833419703121,0.07177930016719004,0.010842540083023768,0.010054307622583252,0.36692679435843334,0.4861450221559003,84083,25,567.7242955410002,293.59605816300063,7.017022132873535,7.079740047454834,compiled,862.0240098510003
16,20,0.000788197746760474,0.6165106529919173,0.11853589325595959,0.41500814535880887,0.7994029183903905,0.7154012498654689,0.0724348813936115,0.5629532045545631,0.7976296992865239,0.6165106529919173,0.11853589325595959,0.41500814535880887,0.7994029183903905,0.7262743176451754,0.09993647279326319,0.4647616652438536,0.8146886509343713,0.6524361684121087,0.07260199501783246,0.44907537242909884,0.7583120869203764,0.6165106529919173,0.11853589325595959,0.41500814535880887,0.7994029183903905,0.6165106529919173,0.1185358932559596,0.4150081453588088,0.7994029183903906,0.6034784321882427,0.10004984706089441,0.3877468599466223,0.7633432258827533,0.6165106529919173,0.11853589325595959,0.41500814535880887,0.7994029183903905,0.5970820791283252,0.13412464254124873,0.3684720310474813,0.7891437587375932,0.7701223722726801,0.8272660491271845,0.7701223722726801,0.821827794759165,0.7979378724627386,0.7701223722726801,0.7701223722726801,0.7870262527997918,0.7701223722726801,0.772190347181289,0.135052510183516,0.1386149016254056,0.06509584544671461,0.07046039782015355,0.010564711358836205,0.00977161775783451,0.36342765324360454,0.48572900274170416,84083,29,567.7919916259998,292.9598585929998,7.01708984375,7.079494476318359,compiled,861.3616685120014
17,20,0.00076160432131371,0.6181813366603034,0.1178569625088632,0.41225393521979553,0.7959261218604406,0.7142682041320514,0.07158452550514728,0.5589434797542456,0.7945649842830447,0.6181813366603034,0.1178569625088632,0.41225393521979553,0.7959261218604406,0.7265609444991548,0.09898838035456176,0.4705194764187504,0.8144065737970824,0.6563644406481833,0.07285441253799785,0.4494610980176238,0.7655696898502008,0.6181813366603034,0.1178569625088632,0.41225393521979553,0.7959261218604406,0.6181813366603034,0.11785696250886321,0.4122539352197956,0.7959261218604408,0.6068370760976675,0.09996722492782739,0.3897381952534896,0.7654131676599673,0.6181813366603034,0.1178569625088632,0.41225393521979553,0.7959261218604406,0.5995019485174249,0.1336808751771789,0.369827414042412,0.7890557195982276,0.7723043490017928,0.8229890833161226,0.7723043490017928,0.8192870501313263,0.7993817617247191,0.7723043490017928,0.7723043490017927,0.7886450086500012,0.7723043490017928,0.7743714041448102,0.13326427288663253,0.1367193108667474,0.06392717055831187,0.06930006202223521,0.010331403823549273,0.009513113675541463,0.35965012397199764,0.4859259081672026,84083,33,568.0436684600008,293.325091024999,7.017022132873535,7.079338550567627,compiled,861.9415222410007
18,20,0.0007339564536692134,0.6179504825745263,0.11875786748956194,0.41444641249702757,0.8014108462112953,0.7191777967522033,0.06866392920335168,0.5704903987168528,0.7935652720621156,0.6179504825745263,0.11875786748956194,0.41444641249702757,0.8014108462112953,0.7290535552086216,0.09904146777018974,0.4698201521132785,0.8166871449995012,0.6578135339824849,0.07031273390529798,0.46606211838488887,0.7624489353805184,0.6179504825745263,0.11875786748956194,0.41444641249702757,0.8014108462112953,0.6179504825745263,0.11875786748956196,0.4144464124970275,0.8014108462112954,0.6075509016057865,0.0981237045923323,0.40767195271732587,0.7645034788865193,0.6179504825745263,0.11875786748956194,0.41444641249702757,0.8014108462112953,0.5983306315593009,0.1346494884594026,0.3619009687929323,0.7913257435155835,0.7656594534715602,0.8229839190953023,0.7656594534715602,0.8197977397564018,0.8008083465690815,0.7656594534715602,0.7656594534715602,0.7870352481337799,0.7656594534715602,0.7668683410493194,0.13150413582883377,0.13495130470939987,0.06282390918073932,0.06822153809279698,0.010118054754836035,0.009282417170583103,0.3572808512518449,0.48697122297389156,84083,29,568.2723843879994,292.31216671699985,7.01708984375,7.079494476318359,compiled,861.2136457549987
19,20,0.000705367754845585,0.6158493275421106,0.1161609717114298,0.42059360063144535,0.7952009335637754,0.7128571058798896,0.07266152282517084,0.5697994420352752,0.7965785763193227,0.6158493275421106,0.1161609717114298,0.42059360063144535,0.7952009335637754,0.7253395647085512,0.10085624030697381,0.47186636328820947,0.8183184251621726,0.6567418912304868,0.07523996069539164,0.46756853196303094,0.7649533545711582,0.6158493275421106,0.1161609717114298,0.42059360063144535,0.7952009335637754,0.6158493275421106,0.11616097171142982,0.42059360063144535,0.7952009335637754,0.6060031364256353,0.10183322491937001,0.41239001553597654,0.7639855934880999,0.6158493275421106,0.1161609717114298,0.42059360063144535,0.7952009335637754,0.596731468046225,0.1315748737843888,0.3771043950475545,0.7875240218615205,0.7653650664234009,0.807333695918325,0.7653650664234009,0.8131759990781076,0.8000844250640295,0.7653650664234009,0.7653650664234009,0.7827234295821652,0.7653650664234009,0.7663996130589359,0.12984794255306722,0.13325815623724133,0.061836782488873046,0.06720495877734368,0.009888430942014921,0.009058108346422764,0.3553368802722512,0.4898405114697725,84083,30,572.4495077909996,291.95120905899967,7.017022132873535,7.079338550567627,compiled,865.1040616479986
20,20,0.0006759557019385474,0.6214157145627641,0.11585322398951366,0.4290095576360683,0.7967639355050758,0.7192721613159454,0.06917632075555352,0.5723156423023111,0.7951103785997012,0.6214157145627641,0.11585322398951366,0.4290095576360683,0.7967639355050758,0.7289629604014143,0.09982696838398526,0.47028811964514716,0.8184673286604862,0.6622103490510811,0.06831920208147277,0.4888770384574071,0.7651380882659324,0.6214157145627641,0.11585322398951366,0.4290095576360683,0.7967639355050758,0.6214157145627641,0.11585322398951366,0.4290095576360683,0.796763935505076,0.6132471784589283,0.09570093633155377,0.42798290774630676,0.7668611682456649,0.6214157145627641,0.11585322398951366,0.4290095576360683,0.7967639355050758,0.6024384432862165,0.1314322488742769,0.384134873195974,0.7895534958526513,0.765232648006852,0.8212337021676007,0.765232648006852,0.8191273620620547,0.8027012386118686,0.765232648006852,0.7652326480068519,0.7885827956704852,0.765232648006852,0.7666773931613575,0.12832811600555644,0.13167237498352385,0.060887685755417774,0.06631522206235338,0.009734780957908104,0.008861819631025237,0.35311781109948187,0.49223520957360306,84083,31,567.4128978360022,292.79270559699944,7.01708984375,7.079494476318359,compiled,860.787018209001
21,20,0.000645841155382361,0.6177281915463525,0.11940331918663334,0.4226912012747851,0.8034970170544699,0.7180119450670347,0.07132732736071255,0.5687894542137937,0.7957741680906649,0.6177281915463525,0.11940331918663334,0.4226912012747851,0.8034970170544699,0.7288798319716798,0.09962208252861218,0.4715231935254137,0.8184771612955625,0.6593542988938735,0.07323047793590082,0.48023890870397146,0.76460408249112,0.6177281915463525,0.11940331918663334,0.4226912012747851,0.8034970170544699,0.6177281915463525,0.11940331918663337,0.42269120127478516,0.80349701705447,0.6100221772325258,0.10060346359857134,0.42406417911546307,0.7644314245485765,0.6177281915463525,0.11940331918663334,0.4226912012747851,0.8034970170544699,0.5992931999149246,0.13469636188610704,0.37691369093628124,0.7928734330642688,0.7626657750803036,0.8151085397871439,0.7626657750803036,0.815844146233965,0.8023118572042555,0.7626657750803036,0.7626657750803036,0.7867321032866255,0.7626657750803036,0.7638293485998633,0.12685007422185968,0.1301773910303018,0.060016495427888825,0.06543396885311338,0.009549465216135332,0.008675734367085504,0.3506932972041623,0.4957343501401434,84083,29,567.1967249030022,292.2318298309983,7.017022132873535,7.079740047454834,compiled,860.0407015970013
22,20,0.0006151478623083757,0.6224645102381738,0.11740305139092405,0.4296381966451585,0.7997212801413355,0.7199062656997016,0.06995193345941011,0.5670915173755041,0.7982656070839018,0.6224645102381738,0.11740305139092405,0.4296381966451585,0.7997212801413355,0.7300488678384867,0.10076442169367329,0.4721438129902828,0.818433574808642,0.6659940089449259,0.06891365720862727,0.47931492093777184,0.7671955331684547,0.6224645102381738,0.11740305139092405,0.4296381966451585,0.7997212801413355,0.6224645102381738,0.11740305139092407,0.4296381966451585,0.7997212801413355,0.6164278367336213,0.09677373650735635,0.4225142782189605,0.7664837033552219,0.6224645102381738,0.11740305139092405,0.4296381966451585,0.7997212801413355,0.6034219488720887,0.13345287748012735,0.38088625444881746,0.7912622094374289,0.760495042300947,0.820698744787794,0.760495042300947,0.8187232030755347,0.8045501501834246,0.760495042300947,0.7604950423009469,0.7887733025963677,0.760495042300947,0.7613627516260026,0.12547770949727377,0.12871910897913613,0.05917821498745218,0.06464486998468207,0.009421188139791736,0.008497265010604072,0.3498003492536133,0.5013455095914205,84083,34,567.1420146659984,291.8943757550005,7.01708984375,7.079494476318359,compiled,859.649717078999
