round,rule,client_id,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
3,proto,17,0.5391654182939806,0.6905768109994573,0.5391654182939806,0.7319606281031255,0.6743314085354248,0.5391654182939806,0.5391654182939806,0.6421697151510015,0.5391654182939806,0.5662828974551024
3,proto,18,0.592645824968129,0.5704730634726216,0.592645824968129,0.7111524438797716,0.6407239395742733,0.592645824968129,0.592645824968129,0.557326611178697,0.592645824968129,0.5813541301645401
3,proto,19,0.6729135015954792,0.6324428229564306,0.6729135015954792,0.7066504949098062,0.6625070487433194,0.6729135015954792,0.6729135015954792,0.6299599751121734,0.6729135015954792,0.6753088237418506
3,clf,0,0.7046461580120622,0.7178633306332988,0.7046461580120622,0.7586705598923267,0.6159426921133945,0.7046461580120622,0.7046461580120622,0.5927445744538309,0.7046461580120622,0.6961191204244637
3,clf,1,0.36757596147618377,0.5441571365019624,0.36757596147618377,0.6663585476383069,0.5386767934794718,0.36757596147618377,0.36757596147618377,0.3692531196395187,0.36757596147618377,0.29814943017208284
3,clf,2,0.6033312013193892,0.7149457183415446,0.6033312013193892,0.7189534661964424,0.5391048092414165,0.6033312013193892,0.6033312013193892,0.4987674216962232,0.6033312013193892,0.5857051300429086
3,clf,3,0.5502538112575726,0.6121032684027092,0.5502538112575726,0.6971589611452074,0.6376288826065487,0.5502538112575726,0.5502538112575726,0.5643732221810537,0.5502538112575726,0.558934563608984
3,clf,4,0.6478235105042187,0.6232581094896199,0.6478235105042187,0.7224745722686257,0.650904028044412,0.6478235105042187,0.6478235105042187,0.5524052724036967,0.6478235105042187,0.636619959488145
3,clf,5,0.6309639977092079,0.6726140873829098,0.6309639977092079,0.7264451331997563,0.5872217179980461,0.6309639977092079,0.6309639977092079,0.5710404124900399,0.6309639977092079,0.6356939914664759
3,clf,6,0.7276510004373989,0.7087902612234134,0.7276510004373989,0.7454608752697208,0.6697065473509455,0.7276510004373989,0.7276510004373989,0.6642922007969798,0.7276510004373989,0.7245494192304803
3,clf,7,0.5795932719549967,0.7046628453314763,0.5795932719549967,0.7447551895332685,0.5986988610471481,0.5795932719549967,0.5795932719549968,0.5902108540918329,0.5795932719549967,0.6035800759480489
3,clf,8,0.7420344282307515,0.7131127908865873,0.7420344282307515,0.7484687620292974,0.713684745887551,0.7420344282307515,0.7420344282307514,0.6930207631990772,0.7420344282307515,0.7345260391092872
3,clf,9,0.41344244858657514,0.6157620499312169,0.41344244858657514,0.6445745582626186,0.5227750936050689,0.41344244858657514,0.4134424485865751,0.4372726789778203,0.41344244858657514,0.3671821115619157
3,clf,10,0.6450362189923693,0.6795230316482027,0.6450362189923693,0.7494192126643501,0.6935573438880009,0.6450362189923693,0.6450362189923693,0.6534695511411146,0.6450362189923693,0.626072859140784
3,clf,11,0.5177180022976686,0.6329474911376723,0.5177180022976686,0.6880627376889453,0.49025911816796364,0.5177180022976686,0.5177180022976686,0.4403286412144109,0.5177180022976686,0.5076686200380491
3,clf,12,0.3740628841586036,0.5213572430821819,0.3740628841586036,0.42077605400122586,0.3685419257677457,0.3740628841586036,0.3740628841586036,0.2815256732236902,0.3740628841586036,0.3207895437595806
3,clf,13,0.6036519791256537,0.6522000355409813,0.6036519791256537,0.7179338337166259,0.5634977279546849,0.6036519791256537,0.6036519791256538,0.5378574703099531,0.6036519791256537,0.5794114985958332
3,clf,14,0.5804474404356408,0.7179212108459888,0.5804474404356408,0.765776834526015,0.5453726705767018,0.5804474404356408,0.5804474404356408,0.48832043995966123,0.5804474404356408,0.558318350200354
3,clf,15,0.4101943409851354,0.5809990353696965,0.4101943409851354,0.6724233378427694,0.5926276041459732,0.4101943409851354,0.4101943409851354,0.4645681003571005,0.4101943409851354,0.3769083327682693
