round,rule,n_clients,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,f1_macro_std,f1_macro_min,f1_macro_max
9,proto,50,0.5214913120044589,0.5738421960913636,0.5214913120044589,0.6757590294541648,0.5466769613346956,0.5214913120044589,0.5214913120044589,0.51238823643445,0.5214913120044589,0.5376443320563672,0.059585929764345326,0.37992684469086724,0.630638554784727
9,clf,50,0.4567016830520133,0.5227179439768387,0.4567016830520133,0.6333357241267837,0.48244752137975105,0.4567016830520133,0.4567016830520133,0.4030119832794138,0.4567016830520133,0.44084792586711496,0.0647964585372247,0.24549790173072852,0.5322094048329956
10,proto,50,0.5162241348500833,0.5714302973057148,0.5162241348500833,0.6755408498357913,0.5419468653150994,0.5162241348500833,0.5162241348500833,0.5066018202251821,0.5162241348500833,0.5320849161474758,0.060639556607441414,0.36183456328432967,0.6329963587401312
10,clf,50,0.45374893449637294,0.521103279672204,0.45374893449637294,0.6321326917996896,0.4794710213867922,0.45374893449637294,0.45374893449637294,0.39947993094930984,0.45374893449637294,0.43755909468629056,0.06749376363494258,0.24385851117002982,0.5183427399398822
11,proto,50,0.5122723548538505,0.5692318918203194,0.5122723548538505,0.6741764365382807,0.539427796270248,0.5122723548538505,0.5122723548538505,0.5046077319221471,0.5122723548538505,0.5289615771310534,0.05659143234022692,0.3648910881078691,0.604928473570676
11,clf,50,0.45266694129162127,0.516012661885795,0.45266694129162127,0.6297173496219682,0.4802264235625804,0.45266694129162127,0.45266694129162127,0.39944496684271136,0.45266694129162127,0.43727069029139853,0.06414340459210476,0.2424083207824881,0.5306628967331417
12,proto,50,0.5095382927576977,0.5658928486009969,0.5095382927576977,0.6728717225557319,0.5382607177505035,0.5095382927576977,0.5095382927576977,0.5013190178089633,0.5095382927576977,0.5263098219642561,0.059081056326708604,0.3722077724331626,0.6106470358753634
12,clf,50,0.44837237136665953,0.5165555909761582,0.44837237136665953,0.630778494129862,0.4797656504530672,0.44837237136665953,0.44837237136665953,0.3987335481161541,0.44837237136665953,0.4322943967082739,0.06629108567296972,0.24867928916530982,0.5285514570207983
13,proto,50,0.5055309007435224,0.5663878231450468,0.5055309007435224,0.6726500637226124,0.53692139621606,0.5055309007435224,0.5055309007435224,0.5002114437702498,0.5055309007435224,0.5225029471921353,0.0558516473269365,0.35957326031653786,0.5952528335587698
13,clf,50,0.4479712745890545,0.5172990058849133,0.4479712745890545,0.6305347452477619,0.47935884761597675,0.4479712745890545,0.44797127458905456,0.3968133289378495,0.4479712745890545,0.43101361289004225,0.06235223967621276,0.2578706907190385,0.5172619671390726
14,proto,50,0.503543423901645,0.5640616876212767,0.503543423901645,0.6699178655016584,0.5351280612868656,0.503543423901645,0.503543423901645,0.4989219426823862,0.503543423901645,0.52123939539657,0.05838794706836616,0.35155515852004116,0.5997123161097241
14,clf,50,0.44834312408776467,0.5153276456031511,0.44834312408776467,0.6314185942036289,0.48121959031873485,0.44834312408776467,0.44834312408776467,0.3992473980653427,0.44834312408776467,0.4330138102408819,0.06478483092758398,0.2441121405384135,0.5422693213460579
15,proto,50,0.49720296063418845,0.5591507545124645,0.49720296063418845,0.668727054921693,0.531041668176605,0.49720296063418845,0.49720296063418834,0.49307527096405324,0.49720296063418845,0.5147412974906787,0.05889836517719242,0.3712201203921577,0.6044484666365637
15,clf,50,0.44718810468172976,0.5127688151232852,0.44718810468172976,0.6279873559750316,0.4798628436182705,0.44718810468172976,0.44718810468172976,0.39746108489945564,0.44718810468172976,0.4295104069841692,0.06517149916640541,0.2429592482485165,0.5233660122202659
16,proto,50,0.49261810352109386,0.5586111967018682,0.49261810352109386,0.6685698943709913,0.5285200775073239,0.49261810352109386,0.49261810352109386,0.49015158678614734,0.49261810352109386,0.510216430789947,0.05955913695866152,0.35745076501387435,0.6047092194754948
16,clf,50,0.4438402771847344,0.5112409142464172,0.4438402771847344,0.6287700384856564,0.47985931330973536,0.4438402771847344,0.4438402771847344,0.3959293082739762,0.4438402771847344,0.4263559664768657,0.06377907890874575,0.25169208207393373,0.5285750602977328
17,proto,50,0.4905225026281571,0.5573444575253288,0.4905225026281571,0.6679294913779859,0.5276142371354677,0.4905225026281571,0.4905225026281571,0.49083080573421417,0.4905225026281571,0.5096968677547739,0.056156395691129055,0.36026298929258893,0.6013201390903411
17,clf,50,0.4433410179380028,0.5133870750224765,0.4433410179380028,0.628835073890714,0.48240186028014137,0.4433410179380028,0.4433410179380028,0.39726398861697976,0.4433410179380028,0.4257291222683309,0.062541163404261,0.23662370690072312,0.5228239876292142
18,proto,50,0.4856034493092547,0.5483957105744716,0.4856034493092547,0.6645272256560417,0.5225123240309832,0.4856034493092547,0.4856034493092547,0.4816616396812134,0.4856034493092547,0.5037998740682308,0.054775891536389745,0.3432887309997509,0.599678207810446
18,clf,50,0.4439645999574588,0.5105952116932833,0.4439645999574588,0.6269420889188568,0.47853648450348274,0.4439645999574588,0.4439645999574588,0.39569487492360145,0.4439645999574588,0.42698804151483144,0.06196169283012833,0.23990657234639995,0.5122067103990797
19,proto,50,0.4813906572813449,0.5518114162058513,0.4813906572813449,0.664950619480872,0.5204203547091985,0.4813906572813449,0.4813906572813449,0.48137653272469727,0.4813906572813449,0.5009554153465452,0.057518249032635686,0.3527757517188583,0.5826024070469854
19,clf,50,0.44262061528937413,0.5102661999230963,0.44262061528937413,0.6271349407772314,0.48133537786967084,0.44262061528937413,0.44262061528937413,0.3973290108339465,0.44262061528937413,0.4253364071912846,0.06286176989234328,0.25301407737699744,0.5173816205954305
20,proto,50,0.47586300334447107,0.5450431275950396,0.47586300334447107,0.6623733693952215,0.5172388638058744,0.47586300334447107,0.47586300334447107,0.47597523617965753,0.47586300334447107,0.49575951342887975,0.055196584876453424,0.35154259165825374,0.5721635590515624
20,clf,50,0.4393842162637136,0.5117415164138752,0.4393842162637136,0.6274137350662792,0.479609300844058,0.4393842162637136,0.4393842162637136,0.3947917208173899,0.4393842162637136,0.422330822539779,0.06411002407599344,0.23516052177929403,0.5126076734783149
21,proto,50,0.47395292204699724,0.5452809048724601,0.47395292204699724,0.6629728911316713,0.5134537732004036,0.47395292204699724,0.47395292204699724,0.4740055224571871,0.47395292204699724,0.4941163331996041,0.06066670437094556,0.3123670154556124,0.579220628820238
21,clf,50,0.4400162080141857,0.5094059003440228,0.4400162080141857,0.6273187818149135,0.47875765806436577,0.4400162080141857,0.4400162080141857,0.3928099912620167,0.4400162080141857,0.42192438344361205,0.06919305556131448,0.15455857588759198,0.5198516906505138
22,proto,50,0.4744063561583345,0.5417539002677453,0.4744063561583345,0.6574666588043567,0.5142882047540199,0.4744063561583345,0.4744063561583345,0.47350721470259893,0.4744063561583345,0.4942162511082724,0.05604268853295699,0.3512312309672857,0.5771868949418331
22,clf,50,0.4403210398553415,0.5098181817990656,0.4403210398553415,0.6264406468036646,0.48071317561145427,0.4403210398553415,0.4403210398553415,0.3956307408117948,0.4403210398553415,0.4220083231520123,0.061775045788666015,0.24848818367243913,0.5025266001568671
23,proto,50,0.46617934954772833,0.5352213967801347,0.46617934954772833,0.6528484301905312,0.507494339806195,0.46617934954772833,0.46617934954772833,0.46558266058464054,0.46617934954772833,0.4865462614383291,0.05508819788944742,0.35111744536074807,0.5741913607675273
23,clf,50,0.4383091664302496,0.5089385341467388,0.4383091664302496,0.6257041091670242,0.47950399360202595,0.4383091664302496,0.4383091664302496,0.3931408651210137,0.4383091664302496,0.42115880888682666,0.06187351808128726,0.2408578154511869,0.5012137222684173
24,proto,50,0.46449138364979164,0.5348724089914316,0.46449138364979164,0.6554699131154155,0.5075682939846456,0.46449138364979164,0.46449138364979164,0.46431536982713917,0.46449138364979164,0.4855280177864693,0.05761211978791823,0.3339170349728332,0.5660288838545464
24,clf,50,0.439811027303934,0.5095963801037176,0.439811027303934,0.6282699952634098,0.48212940513450603,0.439811027303934,0.439811027303934,0.39651705963082173,0.439811027303934,0.4221857243339616,0.0625669615259762,0.24110012167677536,0.5200489809123426
25,proto,50,0.4617777595231377,0.5314731865053067,0.4617777595231377,0.6514091875639536,0.505428867020963,0.4617777595231377,0.4617777595231377,0.46250532471398115,0.4617777595231377,0.482873378585895,0.05762848242087617,0.3340156212293627,0.5946932519038972
25,clf,50,0.43799103885082,0.5102448898224833,0.43799103885082,0.6285926332408879,0.4819918618427096,0.43799103885082,0.43799103885082,0.39687013568063056,0.43799103885082,0.42156158124730203,0.0652273720876898,0.2252150774351872,0.5231704679344262
26,proto,50,0.4575429107686652,0.5279903852906301,0.4575429107686652,0.6470887373993341,0.5033691597668013,0.4575429107686652,0.4575429107686652,0.4597459734301047,0.4575429107686652,0.479408573026483,0.05626416655068886,0.31982053813451783,0.5839657471641317
26,clf,50,0.4353821024011594,0.5064588968768904,0.4353821024011594,0.6277946246892359,0.48215274924316787,0.4353821024011594,0.43538210240115943,0.39349843341051793,0.4353821024011594,0.4176217394848576,0.06758384429875265,0.23377689578586824,0.5259949331668768
27,proto,50,0.45470521105033085,0.5270023232083123,0.45470521105033085,0.6478289826078704,0.5011517077444848,0.45470521105033085,0.45470521105033085,0.4566165002325468,0.45470521105033085,0.47611482434755714,0.05392523484036182,0.34244328340775837,0.5768934627288558
27,clf,50,0.4367002501453583,0.5103418834866393,0.4367002501453583,0.6273930493292508,0.4815609690151814,0.4367002501453583,0.4367002501453583,0.3964104331683741,0.4367002501453583,0.41822420266395105,0.06484483466938964,0.25243855039234936,0.5302442957259825
28,proto,50,0.45186215884021175,0.5264341593894412,0.45186215884021175,0.6489926345124714,0.4961924519048788,0.45186215884021175,0.45186215884021164,0.45218165768915086,0.45186215884021175,0.47400647931038375,0.05605897904200558,0.3498477772689734,0.570284289615896
28,clf,50,0.43901848681897776,0.507935425433015,0.43901848681897776,0.625687935635015,0.4818088942318053,0.43901848681897776,0.43901848681897776,0.3964110636662801,0.43901848681897776,0.4204723744372389,0.06587871108867546,0.2449887202212868,0.5456624252482184
29,proto,50,0.449831284069284,0.5184195157498188,0.449831284069284,0.643538659062932,0.49393766759819996,0.449831284069284,0.44983128406928397,0.44775232531041964,0.449831284069284,0.4721056640636602,0.055395840808301046,0.32722321325160525,0.5614169796674391
29,clf,50,0.4334134596397493,0.5063568940464264,0.4334134596397493,0.6282475732593202,0.48047057668044213,0.4334134596397493,0.4334134596397493,0.391856626520796,0.4334134596397493,0.41505993116546397,0.06217990653273665,0.2464772510173274,0.49085362759258205
30,proto,50,0.4476225764758172,0.5202743956106206,0.4476225764758172,0.6428401682655333,0.493073242126216,0.4476225764758172,0.4476225764758172,0.4476226792393513,0.4476225764758172,0.46969486828220036,0.05531165068117984,0.3482276824300717,0.5476321295850899
30,clf,50,0.43703338142832193,0.5086328241199838,0.43703338142832193,0.6286035078421408,0.4829839592897736,0.43703338142832193,0.4370333814283219,0.3966329100397056,0.43703338142832193,0.41952902585305546,0.06388354633876188,0.23546234088602466,0.5215174868845049
31,proto,50,0.44139027442950207,0.513645454392668,0.44139027442950207,0.6400715035405942,0.4883487886100795,0.44139027442950207,0.44139027442950207,0.44192404878585656,0.44139027442950207,0.46470664763323655,0.055127556834260696,0.3337450040164792,0.5363378950018639
31,clf,50,0.432327970588801,0.5037262676793989,0.432327970588801,0.6235651015186263,0.48001869337305847,0.432327970588801,0.432327970588801,0.3917179522758543,0.432327970588801,0.41348322112196245,0.06489117694871722,0.22834363705506444,0.5210282658987431
32,proto,50,0.441480333820788,0.5154323219578205,0.441480333820788,0.6423223251472888,0.48862970536880435,0.441480333820788,0.44148033382078794,0.44266617408718,0.441480333820788,0.46506832325900477,0.05585016515295357,0.33658896273857053,0.5806580086531581
32,clf,50,0.43538405940596825,0.5080898802679868,0.43538405940596825,0.6272487456461117,0.4807828314907116,0.43538405940596825,0.4353840594059683,0.3943404989389821,0.43538405940596825,0.41779411531653077,0.06846531776245597,0.22881069758019515,0.5546768244170887
33,proto,50,0.44227357867879513,0.5119663469590404,0.44227357867879513,0.6348867694799118,0.489149295941205,0.44227357867879513,0.44227357867879513,0.4420837796059412,0.44227357867879513,0.46532859577064356,0.05874220045903656,0.3328060279338468,0.5776306058458014
33,clf,50,0.43604780184034636,0.5051351595483962,0.43604780184034636,0.6250740856351953,0.48394878435317884,0.43604780184034636,0.43604780184034647,0.39473475015591736,0.43604780184034636,0.4172171974346619,0.06558864971688431,0.2368157389169783,0.5282043534482042
34,proto,50,0.43660281620983554,0.5048164857977175,0.43660281620983554,0.6352105896252952,0.4836433350380872,0.43660281620983554,0.4366028162098356,0.4345911275507159,0.43660281620983554,0.4590662974821457,0.05576909049183219,0.33101686097304495,0.5582133015451944
34,clf,50,0.4333920199365452,0.5081801962021602,0.4333920199365452,0.625936501931214,0.4816901953505747,0.4333920199365452,0.4333920199365452,0.3951637693453804,0.4333920199365452,0.4150713011413891,0.06358740125941732,0.2465594692420629,0.5342946015656153
35,proto,50,0.4354150982828072,0.503134683260187,0.4354150982828072,0.6362313459311268,0.4842810740247916,0.4354150982828072,0.4354150982828072,0.43320769264257203,0.4354150982828072,0.45783079340910127,0.05655918377903568,0.3302753172350329,0.546312968638485
35,clf,50,0.4325114662733081,0.5085128024444784,0.4325114662733081,0.6262861984690996,0.482572214266469,0.4325114662733081,0.4325114662733081,0.39543748677074947,0.4325114662733081,0.41432497949071206,0.06539466423252221,0.22712294974841693,0.5179980020338835
36,proto,50,0.43056813076211753,0.49584994804994287,0.43056813076211753,0.6299358620191288,0.47860962393878365,0.43056813076211753,0.43056813076211753,0.42633431740163824,0.43056813076211753,0.4535830839425903,0.052739770705234966,0.32331993629385447,0.5421677309590456
36,clf,50,0.42982453584092634,0.5046450732967067,0.42982453584092634,0.6243795290247419,0.47770356745923265,0.42982453584092634,0.42982453584092634,0.3908976467864648,0.42982453584092634,0.41147487289402157,0.06392815423566969,0.2376549373460597,0.5191367538781959
37,proto,50,0.43230379888458165,0.5017702504090645,0.43230379888458165,0.6337239283279313,0.4803480943591956,0.43230379888458165,0.43230379888458165,0.4315190977053341,0.43230379888458165,0.45589730391634026,0.0565328520246058,0.32372025401792504,0.5559500403996778
37,clf,50,0.433551187802489,0.5079135870150282,0.433551187802489,0.62663627034058,0.48414846430780223,0.433551187802489,0.433551187802489,0.3957148327077647,0.433551187802489,0.4150430228746271,0.06512232863883341,0.23447580190757783,0.5443441736805503
38,proto,50,0.4262987918887076,0.4971700103389378,0.4262987918887076,0.6288448800026157,0.4751346674414998,0.4262987918887076,0.4262987918887076,0.42532623493713323,0.4262987918887076,0.45050792445650883,0.05861394764800503,0.3274074881377549,0.5624840267234645
38,clf,50,0.43229638345325483,0.5086293436381305,0.43229638345325483,0.6241477500213766,0.48320459846128133,0.43229638345325483,0.4322963834532548,0.395904537395472,0.43229638345325483,0.41260931273369184,0.0653122400832191,0.229509193666688,0.5297521020496427
39,proto,50,0.4242051944631819,0.48930371597249966,0.4242051944631819,0.6252652898777358,0.4721883755133077,0.4242051944631819,0.4242051944631819,0.421154293256903,0.4242051944631819,0.4477893338937812,0.0588911915401519,0.29935723521002056,0.5600124831092677
39,clf,50,0.42818960049874827,0.5024024159427045,0.42818960049874827,0.6230243895734698,0.4781074509620038,0.42818960049874827,0.42818960049874827,0.38967183159104557,0.42818960049874827,0.40910194965338254,0.06380300508065959,0.2380994636638437,0.5117264552432429
40,proto,50,0.4253042710375462,0.4899379679913896,0.4253042710375462,0.6276672648373828,0.4731426838857002,0.4253042710375462,0.4253042710375462,0.4202955834873193,0.4253042710375462,0.44867062930761575,0.055642896223553596,0.3134590068938523,0.5374637178918387
40,clf,50,0.43347747767169964,0.5064668405004354,0.43347747767169964,0.6251983819741762,0.484624169304478,0.43347747767169964,0.43347747767169975,0.3968948605723902,0.43347747767169964,0.4143957382129959,0.06558667919293285,0.240145377832921,0.5382687840759397
41,proto,50,0.4241063016019469,0.48881863125691966,0.4241063016019469,0.6286441191069657,0.47327224192632683,0.4241063016019469,0.4241063016019469,0.41937728064132157,0.4241063016019469,0.4472300949232896,0.05832601597561328,0.31310881798903306,0.5561358809492467
41,clf,50,0.4300542004840844,0.5063809503073297,0.4300542004840844,0.6268295298349194,0.4837663551278532,0.4300542004840844,0.4300542004840844,0.39301892055667026,0.4300542004840844,0.41041411712445464,0.06288600499549214,0.2491852780220144,0.526639167404859
42,proto,50,0.4215596622094473,0.48714491705005564,0.4215596622094473,0.6283130131842786,0.47022279433233216,0.4215596622094473,0.4215596622094472,0.4160117309351885,0.4215596622094473,0.44444890120766417,0.054632350408679815,0.3109832704888378,0.5183781476914764
42,clf,50,0.4339567691504675,0.5085609906829102,0.4339567691504675,0.6280626405585606,0.4874120121457289,0.4339567691504675,0.43395676915046755,0.39729233149265314,0.4339567691504675,0.41535903445940014,0.0645966186193559,0.24193870219035465,0.5253214493655151
43,proto,50,0.4181834367699273,0.48540449557741455,0.4181834367699273,0.6260893123239115,0.4672410201991197,0.4181834367699273,0.4181834367699273,0.41433969336329896,0.4181834367699273,0.4423866148126412,0.0590152094112936,0.2953469711076028,0.5455776317881444
43,clf,50,0.4307599841395261,0.5039240750816222,0.4307599841395261,0.6244297141841032,0.4826535109841861,0.4307599841395261,0.4307599841395261,0.3923672663040816,0.4307599841395261,0.41180204475723337,0.06369546711810836,0.23280886810947152,0.5148802770154975
44,proto,50,0.41661620859032183,0.48297282846324796,0.41661620859032183,0.6244217711865694,0.46663036566854393,0.41661620859032183,0.4166162085903219,0.41370216637463536,0.41661620859032183,0.4405382615024521,0.05732136934637693,0.2978705757886255,0.539926413353583
44,clf,50,0.4317884468509181,0.5029705212556105,0.4317884468509181,0.622435507741013,0.4849588779978242,0.4317884468509181,0.4317884468509181,0.39473423435087357,0.4317884468509181,0.41173585478823876,0.06385729617879646,0.238574124873847,0.5273490640079953
45,proto,50,0.4147692309407849,0.4778294062034042,0.4147692309407849,0.6168864140157087,0.4624532235114174,0.4147692309407849,0.4147692309407849,0.4093792145018429,0.4147692309407849,0.4383599920917549,0.06299957007130726,0.2698681604089817,0.5522328134044528
45,clf,50,0.4300897666768915,0.5026235915038215,0.4300897666768915,0.6242479160518855,0.484702185640853,0.4300897666768915,0.4300897666768915,0.3929855813700036,0.4300897666768915,0.4100222868330769,0.0625810394116313,0.23515335327152428,0.5099788730275039
46,proto,50,0.41390672149377644,0.48274523290572063,0.41390672149377644,0.6238550517542935,0.46392962208373123,0.41390672149377644,0.41390672149377644,0.41173460957397107,0.41390672149377644,0.43832483415901424,0.058029485864203936,0.30980447061951677,0.5252732391033059
46,clf,50,0.4311784839494476,0.5091659308337985,0.4311784839494476,0.6272904108517148,0.4874513764028435,0.4311784839494476,0.43117848394944763,0.39814763113831214,0.4311784839494476,0.4115811706022507,0.06617485781079828,0.23919084027248905,0.523763296019452
47,proto,50,0.4111402136331869,0.4732473123833589,0.4111402136331869,0.6203159291830517,0.46088437191046167,0.4111402136331869,0.4111402136331869,0.4044718882857754,0.4111402136331869,0.43507893708027334,0.05724527666331276,0.30288525426231916,0.5163864307281442
47,clf,50,0.42987133111545645,0.5085107556631283,0.42987133111545645,0.6265326534540979,0.48572962041036555,0.42987133111545645,0.42987133111545645,0.39663972552547255,0.42987133111545645,0.4106796527241771,0.06683623044122017,0.22363548525851748,0.5194191642780231
48,proto,50,0.4086046936706691,0.4707474339439351,0.4086046936706691,0.619759957240265,0.45862913870604494,0.4086046936706691,0.4086046936706691,0.40243122822485844,0.4086046936706691,0.43388737879614686,0.06099803992571366,0.27451176567398383,0.5172298020968376
48,clf,50,0.43185061009578446,0.5073613762498854,0.43185061009578446,0.6272102576617746,0.4893546096410272,0.43185061009578446,0.43185061009578446,0.3992805094855085,0.43185061009578446,0.41324800267049694,0.0664737516376502,0.22977816508353097,0.5377676827496898
49,proto,50,0.4072897276854758,0.4747845981984149,0.4072897276854758,0.6204289887178388,0.45702487490607724,0.4072897276854758,0.4072897276854758,0.4031162267440119,0.4072897276854758,0.4333814894425403,0.058371931524999365,0.27968152055760337,0.5323200036571151
49,clf,50,0.4328734526908024,0.511013241565415,0.4328734526908024,0.6280778924506986,0.48995937075272084,0.4328734526908024,0.4328734526908024,0.40152937613700124,0.4328734526908024,0.4143564026433003,0.06612224966740697,0.23898349167170804,0.5323386192369074
50,proto,50,0.4062263399651883,0.4728495436583472,0.4062263399651883,0.6179903729401774,0.45571387310564865,0.4062263399651883,0.4062263399651883,0.4018485949798362,0.4062263399651883,0.4320596404108363,0.06059585059917712,0.2967275630901485,0.5117389698844341
50,clf,50,0.43139278805628606,0.5085979769920025,0.43139278805628606,0.6272622590778133,0.48883163779368355,0.43139278805628606,0.4313927880562861,0.39841304283239687,0.43139278805628606,0.41167090814475477,0.06711676712327488,0.24118143374260365,0.5323692704671772
