round,rule,n_clients,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,f1_macro_std,f1_macro_min,f1_macro_max
8,proto,20,0.6098686474355477,0.6860974916782288,0.6098686474355477,0.7299453174884448,0.6495633178462525,0.6098686474355477,0.6098686474355477,0.6342710167564098,0.6098686474355477,0.6303443088552624,0.03773965093740934,0.5626294789952698,0.7152994331601075
8,clf,20,0.5474646844729323,0.6308657341170988,0.5474646844729323,0.6965607630158989,0.5893215188748878,0.5474646844729323,0.5474646844729323,0.5191008321413431,0.5474646844729323,0.5268450696919962,0.09674763149866053,0.31851864293082843,0.6801226085413447
9,proto,20,0.6070903092671612,0.6825761921669766,0.6070903092671612,0.724340581940301,0.6471795147233007,0.6070903092671612,0.6070903092671613,0.6310119691994396,0.6070903092671612,0.6247016744628615,0.046548970475553175,0.5030379932322222,0.7168012965444492
9,clf,20,0.5437885401478234,0.627958090273842,0.5437885401478234,0.6956392701558919,0.5843502110221381,0.5437885401478234,0.5437885401478234,0.5114833796860896,0.5437885401478234,0.5220007880584803,0.10358836740284687,0.28828193469460606,0.6927257372058858
10,proto,20,0.600572382090228,0.6831095396025391,0.600572382090228,0.7219778606693746,0.6445796547802753,0.600572382090228,0.600572382090228,0.6309840972924593,0.600572382090228,0.623248068514705,0.04303661269146576,0.5368066225925454,0.7079858433859614
10,clf,20,0.5445234344821087,0.6267667739893988,0.5445234344821087,0.6944908647196928,0.5832004845862142,0.5445234344821087,0.5445234344821087,0.5117704205096815,0.5445234344821087,0.5226890146663709,0.10489965052204454,0.2920358057239953,0.6854760651682402
11,proto,20,0.6019181945970871,0.6779159813789569,0.6019181945970871,0.7154730235058524,0.6444057978257625,0.6019181945970871,0.6019181945970871,0.6286489719218349,0.6019181945970871,0.6209951886111181,0.047743605840260814,0.5057326826831748,0.7126894818191654
11,clf,20,0.5433719936257025,0.6256271677506311,0.5433719936257025,0.6940655362281201,0.5824291720814543,0.5433719936257025,0.5433719936257025,0.5113583505326139,0.5433719936257025,0.5223057108155679,0.10516022630859524,0.26860504648963734,0.6739614443446452
12,proto,20,0.6043597857627993,0.6856909862492936,0.6043597857627993,0.7267816520529579,0.6482291437449623,0.6043597857627993,0.6043597857627993,0.6335384177974371,0.6043597857627993,0.6247185971464743,0.044346450574871486,0.5350880509028638,0.7029022336973025
12,clf,20,0.5431095914329652,0.6297820850626883,0.5431095914329652,0.6968325275325009,0.5865994228821221,0.5431095914329652,0.5431095914329652,0.5157004980669226,0.5431095914329652,0.5219252165909326,0.09991270291361003,0.309985781925042,0.6743715176859594
13,proto,20,0.6055167742539198,0.6887421218539235,0.6055167742539198,0.7254040550207208,0.6481727243806578,0.6055167742539198,0.6055167742539198,0.6350146270083481,0.6055167742539198,0.6231266416124315,0.04009559684490471,0.5366526112625156,0.7061070700766179
13,clf,20,0.5423558100508459,0.6303875148475073,0.5423558100508459,0.6957713080681796,0.5868618765529197,0.5423558100508459,0.5423558100508459,0.5148646132099753,0.5423558100508459,0.5209916542484112,0.10244375037136559,0.31862189627484366,0.6774921215090677
14,proto,20,0.6014059258217119,0.6869512714309064,0.6014059258217119,0.7262761826596492,0.6472739572748873,0.6014059258217119,0.6014059258217119,0.6328025045678582,0.6014059258217119,0.6238799912444322,0.03880860843529426,0.5450528425658352,0.6927320218753623
14,clf,20,0.5415575407270264,0.6274058221033949,0.5415575407270264,0.6961759117716033,0.58880261963234,0.5415575407270264,0.5415575407270264,0.516030787001046,0.5415575407270264,0.520276779287426,0.09824310385659833,0.3044313491851919,0.6715566381661748
15,proto,20,0.5934244499036969,0.6862264360676429,0.5934244499036969,0.7301431054735972,0.6441338402431216,0.5934244499036969,0.5934244499036969,0.6290730832404912,0.5934244499036969,0.616986878503052,0.042892796650285406,0.5349586368353876,0.7003293909815078
15,clf,20,0.544121309951741,0.628795960169008,0.544121309951741,0.6957217439340837,0.5867732271158023,0.544121309951741,0.544121309951741,0.5157619965591282,0.544121309951741,0.523788984396961,0.10367301829366299,0.3025326173532997,0.6849255555177176
16,proto,20,0.5995954965843948,0.6873412497490942,0.5995954965843948,0.7261436435428584,0.6478440042008372,0.5995954965843948,0.5995954965843948,0.6328358642291511,0.5995954965843948,0.6215403199848704,0.04505695724176835,0.5138895339653937,0.6990974001576542
16,clf,20,0.5445244427205786,0.6282154699080987,0.5445244427205786,0.6972062790181617,0.590243496433389,0.5445244427205786,0.5445244427205786,0.516755026697002,0.5445244427205786,0.5233714527761322,0.10265225823120737,0.3163490416209431,0.6895273425178354
17,proto,20,0.5951108147003585,0.6893537545119829,0.5951108147003585,0.7279762849840339,0.6458482660478184,0.5951108147003585,0.5951108147003585,0.6327998825238346,0.5951108147003585,0.6187746756491277,0.04077737471253706,0.5348062587337642,0.697789844059115
17,clf,20,0.5426433020488243,0.6289591819082887,0.5426433020488243,0.696610790959807,0.5896820603578183,0.5426433020488243,0.5426433020488243,0.5174648874104957,0.5426433020488243,0.5217970520354266,0.09862319109772667,0.3130478710599865,0.684942738483982
18,proto,20,0.5951000121453243,0.687162549302196,0.5951000121453243,0.7248689361034863,0.643197366413669,0.5951000121453243,0.5951000121453243,0.6300119038401089,0.5951000121453243,0.6183374263340127,0.04385486708864825,0.503106470813833,0.6817162258785716
18,clf,20,0.5395360597650312,0.6274898203673469,0.5395360597650312,0.6943738389782496,0.5905974028839458,0.5395360597650312,0.5395360597650313,0.5183039562672275,0.5395360597650312,0.5188570614613386,0.09572988821664592,0.32008115697220374,0.6804453942494857
19,proto,20,0.593789520508732,0.6877371098612514,0.593789520508732,0.7277991244667418,0.6441923161353209,0.593789520508732,0.593789520508732,0.6301221338906325,0.593789520508732,0.6163707341053624,0.04021666093503309,0.5339491382627329,0.699439538342898
19,clf,20,0.5390535828102496,0.6259311479405978,0.5390535828102496,0.6952392142690366,0.5880337414043807,0.5390535828102496,0.5390535828102496,0.5142523913711047,0.5390535828102496,0.518630836260876,0.09938911052941944,0.3183088073660828,0.6828203509818591
20,proto,20,0.5960626615098135,0.6868859017797869,0.5960626615098135,0.7267289801807928,0.6452363565502492,0.5960626615098135,0.5960626615098134,0.6319043209145291,0.5960626615098135,0.6192467986689961,0.04421811907149873,0.531465053716645,0.7099382545030364
20,clf,20,0.5382898770162795,0.6254150792408479,0.5382898770162795,0.6949082190120446,0.5863866274809737,0.5382898770162795,0.5382898770162794,0.5127330064091268,0.5382898770162795,0.5169152460385774,0.10186591346281432,0.2773769982258166,0.6681121744193111
21,proto,20,0.584331616416278,0.6838390120740908,0.584331616416278,0.7219266100014294,0.6400489458621653,0.584331616416278,0.584331616416278,0.6254986706743002,0.584331616416278,0.6075692307348393,0.04518695762817034,0.5184466387983478,0.7011927577631535
21,clf,20,0.5378036969920947,0.6255338332174759,0.5378036969920947,0.6930795236998704,0.5877076110945406,0.5378036969920947,0.5378036969920947,0.5136065432706352,0.5378036969920947,0.5162894665232513,0.10012170102807126,0.30655708529453624,0.670955449899667
22,proto,20,0.5833531558282269,0.6847290664830888,0.5833531558282269,0.72645963053221,0.641717173708707,0.5833531558282269,0.5833531558282269,0.6257879576585135,0.5833531558282269,0.6074097939557485,0.04734042104082313,0.49633948122355664,0.7067183253671019
22,clf,20,0.5411834006220229,0.624387965805225,0.5411834006220229,0.6944767723385767,0.5893953417237405,0.5411834006220229,0.5411834006220229,0.5157451590642941,0.5411834006220229,0.5203615292217829,0.10488032073538298,0.264726119941512,0.680691932211478
23,proto,20,0.5816487077867512,0.685540901911873,0.5816487077867512,0.7263054046613922,0.6425529706537523,0.5816487077867512,0.5816487077867512,0.6271160632771333,0.5816487077867512,0.6081044025742532,0.044407739925720266,0.5291694267638782,0.7011257167552445
23,clf,20,0.5405037270905685,0.6254899447969564,0.5405037270905685,0.6954734094280164,0.5908900872450563,0.5405037270905685,0.5405037270905685,0.515780398067123,0.5405037270905685,0.5190678280746883,0.09941078208605962,0.3250463153769214,0.676321761620683
24,proto,20,0.5785331765747082,0.6852749000408835,0.5785331765747082,0.7255169229621317,0.6379241032245517,0.5785331765747082,0.5785331765747082,0.6239753878589315,0.5785331765747082,0.6041615685503777,0.046169729603067186,0.5063031257665807,0.7040962627632201
24,clf,20,0.5378730563648051,0.6216326313283277,0.5378730563648051,0.6921439983775235,0.5872610769557771,0.5378730563648051,0.5378730563648051,0.5127683773967676,0.5378730563648051,0.5169526055741579,0.09851506571957469,0.3139784450638413,0.6762221527196944
25,proto,20,0.5790950163004749,0.6820266147018789,0.5790950163004749,0.725374031807107,0.638746212913453,0.5790950163004749,0.5790950163004748,0.6240121089724356,0.5790950163004749,0.60610249215897,0.04476555363148363,0.4947184150299596,0.6911292537319091
25,clf,20,0.5390962354791592,0.62508030107259,0.5390962354791592,0.693789684259669,0.5874405240153745,0.5390962354791592,0.5390962354791592,0.5143587040009906,0.5390962354791592,0.5179752696686772,0.10529931752722313,0.26494802779599547,0.6761487200802088
26,proto,20,0.582916425951668,0.6839800092062089,0.582916425951668,0.724442166749591,0.6408618870078373,0.582916425951668,0.582916425951668,0.626646084036995,0.582916425951668,0.6089648445719212,0.04373841507309145,0.5206444284770355,0.7032982920707247
26,clf,20,0.53788609841727,0.6228155685330249,0.53788609841727,0.6947980525266726,0.5877804623871652,0.53788609841727,0.53788609841727,0.512702088551885,0.53788609841727,0.5169460426464103,0.10153632637724629,0.29064021319584177,0.6787950165774734
27,proto,20,0.5788140615906399,0.6866686672081103,0.5788140615906399,0.728775642714824,0.6400485876154738,0.5788140615906399,0.5788140615906399,0.6265878825767209,0.5788140615906399,0.6082746092374264,0.04392584568373923,0.5375099523427445,0.7064394478046858
27,clf,20,0.5377909104839423,0.6259907110270037,0.5377909104839423,0.6958462038489444,0.5882785184114392,0.5377909104839423,0.5377909104839422,0.5150132076710725,0.5377909104839423,0.516462945691951,0.10128907713956359,0.3166643470057874,0.6787028891319264
28,proto,20,0.5846132076637647,0.6850405149165028,0.5846132076637647,0.7244340209771598,0.6408365441369124,0.5846132076637647,0.5846132076637647,0.6260477096954888,0.5846132076637647,0.6102237815720545,0.042710966089384864,0.5289617865917757,0.7054226654637077
28,clf,20,0.5395793768491536,0.6260814691072993,0.5395793768491536,0.6957037258187034,0.5902357884436615,0.5395793768491536,0.5395793768491536,0.5151751913333074,0.5395793768491536,0.5181018368963417,0.09680409227046052,0.33786333404349755,0.6806731522763466
29,proto,20,0.5771831824336424,0.6819435977541217,0.5771831824336424,0.7233174247145631,0.6369662669522783,0.5771831824336424,0.5771831824336424,0.6226257851892962,0.5771831824336424,0.6050561304313808,0.04390187108920115,0.5335480886491452,0.7006626426286473
29,clf,20,0.533625654344444,0.6253098099442943,0.533625654344444,0.692221218085408,0.5852370293665922,0.533625654344444,0.533625654344444,0.5103818171036385,0.533625654344444,0.5122798695351689,0.09943272544246397,0.31093232730022,0.6829810225621231
30,proto,20,0.5760995630378105,0.686167597186186,0.5760995630378105,0.7304599648867882,0.6398497487770362,0.5760995630378105,0.5760995630378105,0.6243171772443972,0.5760995630378105,0.6049402151349573,0.04492188082062291,0.5238578148408208,0.6985805306847852
30,clf,20,0.5376049532107656,0.6251477305747879,0.5376049532107656,0.692649307997153,0.5899170413645571,0.5376049532107656,0.5376049532107656,0.5147348581060376,0.5376049532107656,0.5161813949567912,0.09940346297707989,0.3053957074658522,0.6879637272556398
31,proto,20,0.5900024141968153,0.6892286020547547,0.5900024141968153,0.7257919536903846,0.642416700962684,0.5900024141968153,0.5900024141968154,0.6305606063675813,0.5900024141968153,0.616182355913712,0.04278276152236807,0.5431590942106486,0.7166817454173418
31,clf,20,0.5371725350636997,0.6257184175406196,0.5371725350636997,0.6953811573102782,0.5897987497188584,0.5371725350636997,0.5371725350636997,0.5156509621324468,0.5371725350636997,0.5171837230315492,0.09918016642670142,0.3185311446705019,0.6808926541473457
32,proto,20,0.5740690869160103,0.6825891264213497,0.5740690869160103,0.7208111541318611,0.6394023775250489,0.5740690869160103,0.5740690869160103,0.6246524015768531,0.5740690869160103,0.6013976856104356,0.04645521264772503,0.5080841585338899,0.7067318660002851
32,clf,20,0.5348230838846043,0.6261581616866143,0.5348230838846043,0.6953037547220179,0.5878828347974393,0.5348230838846043,0.5348230838846044,0.5128973839383394,0.5348230838846043,0.5139828101079565,0.09999409977694806,0.3048866556287444,0.6849167343892171
33,proto,20,0.5686357641420778,0.6794183668060818,0.5686357641420778,0.7198998337331173,0.6369462223150484,0.5686357641420778,0.5686357641420778,0.6208008033887034,0.5686357641420778,0.5957340327760668,0.0532429441747701,0.4737688615971687,0.7000435053304817
33,clf,20,0.5336490110946189,0.6217241497839527,0.5336490110946189,0.6913668070107835,0.5874610164887522,0.5336490110946189,0.5336490110946188,0.5112041954228974,0.5336490110946189,0.5127514023539678,0.10404976563454142,0.2564863209151385,0.6694783972233787
34,proto,20,0.572237401038142,0.6811011218788632,0.572237401038142,0.7228944336254355,0.6386172334214094,0.572237401038142,0.5722374010381419,0.6223073767169718,0.572237401038142,0.5985206630644161,0.04937096911316174,0.49277202865730324,0.7051253743551972
34,clf,20,0.5363132092342006,0.6228541514199654,0.5363132092342006,0.6930142305532556,0.5919805234843516,0.5363132092342006,0.5363132092342006,0.5159088196651244,0.5363132092342006,0.515953887264283,0.09757066055900837,0.3150865155839515,0.6802128897978917
35,proto,20,0.572734430079963,0.6883024671281104,0.572734430079963,0.7248408730023728,0.63765519627283,0.572734430079963,0.572734430079963,0.6251799254846875,0.572734430079963,0.6032341563256497,0.044869418730555145,0.5140379842118094,0.7029543102707749
35,clf,20,0.5365852431243944,0.6232805032136788,0.5365852431243944,0.6942499786334179,0.5917529655176282,0.5365852431243944,0.5365852431243944,0.5164985409830583,0.5365852431243944,0.5163450439134919,0.0976048500287125,0.31991730876161434,0.680006430803831
36,proto,20,0.5728662677139834,0.6841845011072711,0.5728662677139834,0.7232126317975018,0.6370250596021281,0.5728662677139834,0.5728662677139834,0.6218457387713976,0.5728662677139834,0.6007056553029517,0.04317194760536439,0.5102938450869374,0.6876641173894548
36,clf,20,0.5352769770464522,0.6236409415177934,0.5352769770464522,0.6938032952967116,0.589131113322765,0.5352769770464522,0.5352769770464522,0.5144087805083679,0.5352769770464522,0.5147526909296154,0.09811927945828845,0.31659135832489405,0.6805200715167423
37,proto,20,0.5711756748205127,0.6851456599438158,0.5711756748205127,0.7275087167549572,0.6371716768576187,0.5711756748205127,0.5711756748205127,0.622647929858564,0.5711756748205127,0.5997224065345503,0.04941769605293206,0.4817600148585639,0.700617661549419
37,clf,20,0.534207751764812,0.6235699121132879,0.534207751764812,0.693503334390434,0.5891049685585189,0.534207751764812,0.534207751764812,0.5138179001712377,0.534207751764812,0.5130755159821054,0.09838156421844536,0.317922377402139,0.6771807633491511
38,proto,20,0.5636807552737608,0.6859888260373505,0.5636807552737608,0.7305046522937779,0.6330848408572377,0.5636807552737608,0.5636807552737608,0.6194923653842817,0.5636807552737608,0.5941389219116058,0.049090082883222565,0.49593510209843616,0.6893990067264055
38,clf,20,0.5372918603189211,0.6243041633629389,0.5372918603189211,0.6945627716307218,0.589530267212323,0.5372918603189211,0.5372918603189211,0.5152706695592695,0.5372918603189211,0.5167294324465374,0.09841305258896646,0.3254062580287005,0.6749367729343916
39,proto,20,0.5716587557891241,0.6869540724923234,0.5716587557891241,0.7274966363958804,0.6392186912805731,0.5716587557891241,0.5716587557891241,0.6239912567219303,0.5716587557891241,0.6017135487795501,0.041574326812963316,0.5412476193758188,0.6989317768783583
39,clf,20,0.5369251124139434,0.6278689664969545,0.5369251124139434,0.6966191628506012,0.5923841902078851,0.5369251124139434,0.5369251124139434,0.5171647456907701,0.5369251124139434,0.5164194041782633,0.09662686198164082,0.3343085658768066,0.6846854606202286
40,proto,20,0.5688270088593961,0.6829366173522817,0.5688270088593961,0.7289049786935764,0.6361357052618025,0.5688270088593961,0.5688270088593961,0.6192365599259397,0.5688270088593961,0.597512312263516,0.04595793313876888,0.5242080720410669,0.6988961158906309
40,clf,20,0.5384271136046866,0.6251613776514284,0.5384271136046866,0.6951297115714328,0.5913661735150715,0.5384271136046866,0.5384271136046866,0.5171927193913209,0.5384271136046866,0.5187444100330868,0.09775653067059342,0.32068304230941114,0.6787084854888038
41,proto,20,0.5590260713741769,0.6823710538037882,0.5590260713741769,0.7232689268812817,0.6320910848641358,0.5590260713741769,0.5590260713741769,0.6191570112106941,0.5590260713741769,0.5922168670015644,0.048703716344280154,0.49159162138140944,0.6955065616899748
41,clf,20,0.536240179315909,0.6215488676524755,0.536240179315909,0.6940010310034337,0.5883909534173929,0.536240179315909,0.536240179315909,0.5127344539402927,0.536240179315909,0.516013980557829,0.10157796442279717,0.2793878824776041,0.6674947948470692
42,proto,20,0.5647841863232126,0.6823089722709255,0.5647841863232126,0.7243511424719254,0.6336213818313915,0.5647841863232126,0.5647841863232127,0.6184970916287467,0.5647841863232126,0.5958576922356376,0.04786449923308137,0.5215862313883586,0.7066153156868669
42,clf,20,0.5365050254415272,0.6214948776920063,0.5365050254415272,0.691441861705772,0.5896693693059167,0.5365050254415272,0.5365050254415273,0.5142088543813168,0.5365050254415272,0.5147059891749411,0.09887869241546628,0.3138339686905139,0.6699178875574354
43,proto,20,0.5635670984560197,0.6861777686023645,0.5635670984560197,0.7295633928327645,0.6332930829905363,0.5635670984560197,0.5635670984560197,0.6203028141121371,0.5635670984560197,0.5965914885199706,0.04485841244181662,0.5271189949505761,0.703228089708946
43,clf,20,0.5399935909486391,0.6279817981151719,0.5399935909486391,0.6966608347004152,0.5930428992989518,0.5399935909486391,0.5399935909486391,0.5186530790431239,0.5399935909486391,0.5197642006699512,0.09547919702875468,0.3380185066531388,0.6783251941030535
44,proto,20,0.5630693771214244,0.6828126821907459,0.5630693771214244,0.7262874383371918,0.6328344069314819,0.5630693771214244,0.5630693771214244,0.6187669246566536,0.5630693771214244,0.5956934732980488,0.045434324133023486,0.5028754694757694,0.6993341243958267
44,clf,20,0.5372527295152658,0.6263296019108358,0.5372527295152658,0.6950227539942386,0.5898229451112871,0.5372527295152658,0.5372527295152658,0.5153671859258955,0.5372527295152658,0.5171210342957597,0.09924010574259828,0.335018155002864,0.6851711589151539
45,proto,20,0.5783332851671024,0.684216046689708,0.5783332851671024,0.7300722614651045,0.6398401380972905,0.5783332851671024,0.5783332851671023,0.6233895455329665,0.5783332851671024,0.6091448000830335,0.04143338871129508,0.5384637962653432,0.6893940730920881
45,clf,20,0.5369024154327205,0.6288965661001782,0.5369024154327205,0.6954808108810691,0.5882797122309061,0.5369024154327205,0.5369024154327205,0.5150765469980096,0.5369024154327205,0.516963094392711,0.09603946784248439,0.3180766061242783,0.671497148089166
46,proto,20,0.561162333548889,0.6771833945400444,0.561162333548889,0.7188290118512969,0.6298350437512171,0.561162333548889,0.561162333548889,0.6146149359316133,0.561162333548889,0.5923176417546591,0.0453742932421076,0.5184270733610448,0.6911832646901119
46,clf,20,0.5318180686183872,0.6201624140882093,0.5318180686183872,0.6909375448312435,0.5836103089941547,0.5318180686183872,0.5318180686183871,0.5089218486757906,0.5318180686183872,0.5116387737380959,0.1015284770066201,0.3139926306578133,0.6787309618106154
47,proto,20,0.5752276411968283,0.6870391975458492,0.5752276411968283,0.7269911422819361,0.6371877766292815,0.5752276411968283,0.5752276411968283,0.6243358160679219,0.5752276411968283,0.6066192088311202,0.041439348327666374,0.5315572295949671,0.7030688865060342
47,clf,20,0.5343986340738327,0.6217257018677953,0.5343986340738327,0.6927362074684084,0.5892663182424346,0.5343986340738327,0.5343986340738327,0.5131786479151217,0.5343986340738327,0.5133473042480245,0.09664969301908478,0.31810367571793796,0.6758134030109294
48,proto,20,0.572953714977768,0.6874184616943073,0.572953714977768,0.7300445348627334,0.6377603038360897,0.572953714977768,0.5729537149777681,0.6235679389199291,0.572953714977768,0.6042325583011198,0.04003589661232592,0.546298022834649,0.6934043772245191
48,clf,20,0.5378053371219559,0.6242610034491444,0.5378053371219559,0.6949773599188044,0.5907691572805615,0.5378053371219559,0.5378053371219557,0.5163017139449722,0.5378053371219559,0.5170763687554436,0.09420474214515419,0.3377846223909762,0.6732815849865654
49,proto,20,0.5592384379904998,0.6847407576958968,0.5592384379904998,0.7269841170174561,0.6329874612852401,0.5592384379904998,0.5592384379904998,0.6185541164223194,0.5592384379904998,0.5923850397295037,0.045870605260535414,0.5054265152461868,0.6890356219153719
49,clf,20,0.5336505675917959,0.6249713868147464,0.5336505675917959,0.6926336662889728,0.5889621917842209,0.5336505675917959,0.5336505675917959,0.5136826112918687,0.5336505675917959,0.5134573504198005,0.09710051244844543,0.31362419198881003,0.6763372122144955
50,proto,20,0.5639392685466861,0.6852388464317475,0.5639392685466861,0.7282875610997014,0.6348701700986595,0.5639392685466861,0.5639392685466861,0.6212010314110085,0.5639392685466861,0.5972184768549983,0.04125194539948496,0.5428496269266398,0.7048577363756368
50,clf,20,0.5341943287190084,0.617725121070281,0.5341943287190084,0.6910349937958629,0.5892414806596921,0.5341943287190084,0.5341943287190084,0.5119541779121672,0.5341943287190084,0.5134269774347261,0.09343953527714766,0.3040454284306624,0.6825401956682732
